instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,12907.779167,13557.342500,13453.620591,15409.731309,16029.692681,16029.692681,7.507461,7.928691,8.110563,8.193063,79,4395,300.000000,4,10,GUROBI,1
1,Farkas,4,13027.529167,13712.792500,13611.650448,15318.820585,15903.099500,15903.099500,0.140131,0.578956,0.668007,0.760585,51,3410,300.000000,4,10,GUROBI,1
2,Farkas,4,13050.892271,13700.455604,13569.681380,15651.105886,16219.732681,16219.732681,0.149601,0.539013,0.657394,0.657570,41,2711,300.000000,4,10,GUROBI,1
3,Farkas,4,12912.237778,13657.525278,13335.770139,15531.556769,16008.710863,16008.710863,0.154904,0.800084,0.884204,0.917226,33,3427,300.000000,4,10,GUROBI,1
4,Farkas,4,12892.587222,13556.682500,13430.388056,15309.499111,15736.532227,15736.532227,0.143771,0.554277,0.689095,0.714799,48,3183,300.000000,4,10,GUROBI,1
5,Farkas,4,12904.781800,13485.658467,13401.717127,15541.314538,16110.156000,16110.156000,0.146570,0.663545,0.765640,0.765817,33,2804,300.000000,4,10,GUROBI,1
6,Farkas,4,13538.320707,14240.125707,14083.150387,16232.634920,16465.737454,16465.737454,0.180369,0.707603,0.794706,0.795535,28,2535,300.000000,4,10,GUROBI,1
7,Farkas,4,12867.416111,13353.337667,12970.683411,16198.596547,16784.851089,16784.851089,0.155867,0.752459,0.896249,0.965091,60,4137,300.000000,4,10,GUROBI,1
8,Farkas,4,16132.326667,16781.890000,16453.715833,19335.208478,19808.979954,19808.979954,0.159294,0.826224,1.026764,1.044094,47,2717,300.000000,4,10,GUROBI,1
9,Farkas,4,12844.523333,13533.086667,13304.318038,15376.371381,16029.692681,16029.692681,0.147163,0.608697,0.773749,0.774316,67,3289,300.000000,4,10,GUROBI,1
10,Farkas,4,13564.881667,13984.071667,13708.974167,16119.893218,16546.916363,16546.916363,0.167811,0.722329,0.860866,0.876193,46,3182,300.000000,4,10,GUROBI,1
