instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,2718.191338,2718.191338,2718.191338,3118.642230,3124.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.007770,0.979889,0.007770,1.001173,4,838,300.000000,0,0,GUROBI,1
1,None,64,1785.761522,1785.761522,1785.761522,2336.798507,2338.000000,2338.000000,0.007762,0.226482,0.724550,0.725513,151,563,300.000000,0,0,GUROBI,1
2,None,64,1935.013226,1935.013226,1935.013226,2413.186030,2414.000000,2414.000000,0.007822,0.726188,0.738021,0.740047,6,835,300.000000,0,0,GUROBI,1
3,None,64,2510.964557,2510.964557,2510.964557,2938.006441,2944.000000,2944.000000,0.007724,0.783374,0.988462,0.993584,97,1112,300.000000,0,0,GUROBI,1
4,None,64,1859.968222,1859.968222,1859.968222,2476.388205,2478.999994,2478.999994,0.007843,0.427819,0.474007,0.478332,23,515,300.000000,0,0,GUROBI,1
5,None,64,2249.265853,2249.265853,2249.265853,2737.196687,2741.000000,2741.000000,0.007847,0.305938,0.377702,0.378769,31,480,300.000000,0,0,GUROBI,1
6,None,64,2460.767176,2460.767176,2460.767176,2959.274542,2960.000000,2960.000000,0.007699,0.517208,0.603433,0.605296,31,729,300.000000,0,0,GUROBI,1
7,None,64,1898.104415,1898.104415,1898.104415,2433.468419,2437.000000,2437.000000,0.007835,0.466888,0.479374,0.483058,10,358,300.000000,0,0,GUROBI,1
8,None,64,2340.921885,2340.921885,2340.921885,2809.822735,2813.000000,2813.000000,0.007846,0.797799,0.810729,0.813103,6,841,300.000000,0,0,GUROBI,1
9,None,64,2121.873241,2121.873241,2121.873241,2671.247055,2672.000000,2672.000000,0.007756,0.278597,0.287255,0.288744,5,319,300.000000,0,0,GUROBI,1
10,None,64,2219.845754,2219.845754,2219.845754,2706.869446,2708.000000,2708.000000,0.007876,0.412557,0.441859,0.444069,12,409,300.000000,0,0,GUROBI,1
