instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,1415.000000,1425.000000,1422.656250,1535.000000,2810.000000,2810.000000,3.637230,4.131815,9.561349,15.318881,7599,87358,300.000000,4,16,GUROBI,1
1,Old,4,1414.500000,1423.666667,1423.666667,1544.472994,2809.000000,2809.000000,1.154476,1.716553,8.030409,46.877654,27841,387181,300.000000,4,22,GUROBI,1
2,Old,4,1412.500000,1422.500000,1419.367481,1517.333333,2806.000000,2806.000000,0.723614,1.217570,6.692484,36.517009,26512,313782,300.000000,4,16,GUROBI,1
3,Old,4,1411.250000,1423.000000,1418.901104,1525.456790,2801.000000,2801.000000,1.035192,1.608524,8.467718,37.829461,27268,336716,300.000000,4,22,GUROBI,1
4,Old,4,1414.000000,1423.333333,1418.611111,1521.508333,2807.000000,2807.000000,1.006182,1.573920,42.559308,48.341305,25692,339021,300.000000,4,22,GUROBI,1
5,Old,4,1414.000000,1424.000000,1414.500000,1517.940000,2810.000000,2810.000000,1.021130,1.461820,7.126636,44.314989,22985,305465,300.000000,4,22,GUROBI,1
6,Old,4,1412.500000,1423.000000,1423.000000,1517.500000,2808.000000,2808.000000,0.760595,1.221882,5.099631,45.266325,32151,376469,300.000000,4,16,GUROBI,1
7,Old,4,1412.500000,1422.500000,1422.500000,1539.663273,2803.000000,2803.000000,0.700064,1.196014,78.954013,78.954156,28625,440734,300.000000,4,16,GUROBI,1
8,Old,4,1413.500000,1423.000000,1423.000000,1525.576132,2809.000000,2809.000000,0.887612,1.399281,8.317185,43.608887,30303,378331,300.000000,4,18,GUROBI,1
9,Old,4,1414.500000,1424.100000,1423.000000,1517.675000,2806.000000,2806.000000,1.259038,1.743894,48.214878,48.215026,28106,391840,300.000000,4,22,GUROBI,1
10,Old,4,1408.500000,1421.700000,1421.434213,1533.619048,2800.000000,2800.000000,0.856606,1.338906,37.649054,40.671609,30199,354105,300.000000,4,16,GUROBI,1
