instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,-61647584.873762,-61647584.873762,-61647584.873762,-54829579.589769,-54559708.940490,-54558535.013950,0.019831,14.938387,30.875707,30.876797,138,45264,300.000000,0,0,GUROBI,1
1,None,4,-116878588.337227,-116878588.337227,-116878588.337227,-85151193.623227,-84764537.276719,-84756478.691051,0.020173,1.558827,1.732296,1.732885,13,3893,300.000000,0,0,GUROBI,1
2,None,4,-83500546.483384,-83500546.483384,-83500546.483384,-68816591.992527,-68197974.314613,-68197974.314613,0.020083,1.779237,2.324452,2.324873,31,5536,300.000000,0,0,GUROBI,1
3,None,4,-134767107.464687,-134767107.464687,-134767107.464687,-88960794.071543,-87968055.347774,-87968055.347774,0.020187,1.344059,1.641615,1.642046,18,4628,300.000000,0,0,GUROBI,1
4,None,4,-124309903.529370,-124309903.529370,-124309903.529370,-101240779.641891,-100705328.264343,-100705328.264343,0.020253,1.031149,1.146320,1.224780,21,3369,300.000000,0,0,GUROBI,1
5,None,4,-98532147.288856,-98532147.288856,-98532147.288856,-71677778.817473,-70923859.721407,-70923859.721407,0.021043,2.083967,2.974478,3.018658,37,7379,300.000000,0,0,GUROBI,1
6,None,4,-156271078.491187,-156271078.491187,-156271078.491187,-131229506.173203,-130497370.399128,-130497370.399128,0.021109,1.313577,1.473919,1.503970,19,3372,300.000000,0,0,GUROBI,1
7,None,4,-94383996.556783,-94383996.556783,-94383996.556783,-69525779.458815,-67798950.497724,-67798950.497724,0.021029,2.245127,4.054605,4.055295,70,11288,300.000000,0,0,GUROBI,1
8,None,4,-105124341.482502,-105124341.482502,-105124341.482502,-86098140.407789,-84431768.925151,-84431768.925151,0.021763,1.804758,4.185907,4.186341,134,14962,300.000000,0,0,GUROBI,1
9,None,4,-137627662.245776,-137627662.245776,-137627662.245776,-116826535.072821,-115387998.672957,-115387998.672957,0.021134,3.056189,3.870130,3.870918,28,8851,300.000000,0,0,GUROBI,1
10,None,4,-170032016.676658,-170032016.676658,-170032016.676658,-144467874.354719,-143983599.225414,-143983599.225409,0.021220,1.398093,1.787533,1.953208,44,5070,300.000000,0,0,GUROBI,1
