instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,185321.356786,185321.356786,185321.356786,187616.298878,188176.235791,188182.000000,0.002613,0.263970,0.385634,0.388696,63,1679,300.000000,0,0,GUROBI,1
1,None,4,182913.706381,182913.706381,182913.706381,185451.739412,185950.614350,185968.900000,0.002525,0.195166,0.232604,0.257231,41,1214,300.000000,0,0,GUROBI,1
2,None,4,183389.577571,183389.577571,183389.577571,186348.616825,187085.600000,187085.600000,0.002517,0.189762,0.247667,0.267438,55,1264,300.000000,0,0,GUROBI,1
3,None,4,181529.830817,181529.830817,181529.830817,183947.132588,184242.752235,184254.800000,0.002508,0.219526,0.242569,0.253510,23,1005,300.000000,0,0,GUROBI,1
4,None,4,180293.756698,180293.756698,180293.756698,182506.410083,182854.654241,182871.100000,0.002624,0.243941,0.290474,0.303226,29,1184,300.000000,0,0,GUROBI,1
5,None,4,185906.347266,185906.347266,185906.347266,188165.722665,188932.748085,188949.200000,0.002580,0.175251,0.292519,0.300885,74,2030,300.000000,0,0,GUROBI,1
6,None,4,184743.718007,184743.718007,184743.718007,187278.222815,187782.744754,187795.300000,0.002519,0.215617,0.345808,0.345909,86,1653,300.000000,0,0,GUROBI,1
7,None,4,183919.000869,183919.000869,183919.000869,186330.237608,187112.400000,187112.400000,0.002539,0.234837,0.361132,0.375458,109,2198,300.000000,0,0,GUROBI,1
8,None,4,184163.914258,184163.914258,184163.914258,186526.879389,186917.700000,186917.700000,0.002634,0.225692,0.306682,0.306778,58,1357,300.000000,0,0,GUROBI,1
9,None,4,184842.696315,184842.696315,184842.696315,187391.977440,187869.262091,187880.800000,0.002593,0.279407,0.388822,0.388918,60,1970,300.000000,0,0,GUROBI,1
10,None,4,182449.166753,182449.166753,182449.166753,184850.470342,185158.300000,185158.300000,0.002535,0.177834,0.205469,0.205564,16,911,300.000000,0,0,GUROBI,1
