instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,2748.345238,3778.988095,2894.970238,7075.207601,7350.000000,7350.000000,5.144383,5.303956,6.013298,6.336453,910,13080,300.000000,64,2,GUROBI,1
1,New,64,2608.766429,3693.139881,3089.437765,6922.460604,7089.000000,7089.000000,10.049198,10.225847,10.312828,10.556584,301,4602,300.000000,64,7,GUROBI,1
2,New,64,365.979167,1469.098810,652.479167,3444.296452,3621.000000,3621.000000,7.479219,7.570538,7.637016,7.648801,101,1146,300.000000,64,4,GUROBI,1
3,New,64,2921.484524,3756.806548,3382.740840,6408.559331,6607.000000,6607.000000,55.478232,55.619810,55.780341,55.956451,282,4890,300.000000,64,50,GUROBI,1
4,New,64,2262.271905,3101.585714,2649.966955,6083.210252,6261.000000,6261.000000,59.768620,59.889633,60.116552,60.126355,283,3110,300.000000,64,51,GUROBI,1
5,New,64,3187.779405,3892.543095,3513.035744,7056.118138,7189.000000,7189.000000,18.031909,18.155661,18.335148,18.488524,371,4531,300.000000,64,14,GUROBI,1
6,New,64,2229.050000,3108.648214,2845.438127,5890.295765,6003.000000,6003.000000,24.165548,24.346508,24.430777,24.547134,215,2935,300.000000,64,20,GUROBI,1
7,New,64,1968.741071,3030.363690,2696.193209,5640.973329,5789.000000,5789.000000,32.668688,32.794079,32.936358,33.000509,259,2845,300.000000,64,27,GUROBI,1
8,New,64,2695.622619,3652.515476,3344.136202,6818.197105,6911.000000,6911.000000,25.989083,26.186918,26.269156,26.349114,111,2547,300.000000,64,20,GUROBI,1
9,New,64,2435.241071,3516.425000,2888.058929,5418.610523,5619.000000,5619.000000,6.567043,6.663087,6.843450,6.848127,204,2523,300.000000,64,4,GUROBI,1
