instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,-2451537.325024,-2451537.325024,-2451537.325024,-2451467.097651,-2451430.278972,-2451279.000000,0.015911,1.101916,17.728146,17.730316,4487,14269,300.000000,0,0,GUROBI,1
1,None,4,-2451549.616183,-2451549.616183,-2451549.616183,-2451475.278341,-2451445.513358,-2451353.000000,0.015918,1.157541,40.658741,40.662014,4405,24549,300.000000,0,0,GUROBI,1
2,None,4,-2451559.926047,-2451559.926047,-2451559.926047,-2451487.408822,-2451456.567458,-2451369.000000,0.015899,1.119131,36.334594,36.338126,6968,24527,300.000000,0,0,GUROBI,1
3,None,4,-2451536.077856,-2451536.077856,-2451536.077856,-2451468.070347,-2451432.904226,-2451328.000000,0.015798,1.123329,34.533621,34.541706,5327,67902,300.000000,0,0,GUROBI,1
4,None,4,-2451559.597302,-2451559.597302,-2451559.597302,-2451488.776030,-2451455.530653,-2451368.000000,0.015885,1.099050,18.034260,18.037969,4993,16169,300.000000,0,0,GUROBI,1
5,None,4,-2451538.931767,-2451538.931767,-2451538.931767,-2451472.284246,-2451433.000000,-2451200.000000,0.015754,1.074858,16.220672,16.222373,4194,10330,300.000000,0,0,GUROBI,1
6,None,4,-2451485.084538,-2451485.084538,-2451485.084538,-2451416.514286,-2451380.969382,-2451268.000000,0.015884,1.122950,34.943373,34.951784,6035,77512,300.000000,0,0,GUROBI,1
7,None,4,-2451540.325024,-2451540.325024,-2451540.325024,-2451470.097651,-2451437.030278,-2451256.000000,0.015870,1.101227,98.839597,98.851810,10177,241006,300.000000,0,0,GUROBI,1
8,None,4,-2451530.470604,-2451530.470604,-2451530.470604,-2451460.514926,-2451427.030278,-2451319.000000,0.015849,1.123408,32.802183,32.810092,5347,66561,300.000000,0,0,GUROBI,1
9,None,4,-2451529.325024,-2451529.325024,-2451529.325024,-2451459.800975,-2451424.539346,-2451339.000000,0.015863,1.129264,7.620044,7.621939,1966,9031,300.000000,0,0,GUROBI,1
10,None,4,-2451584.179445,-2451584.179445,-2451584.179445,-2451513.460299,-2451481.678285,-2451327.000000,0.015792,1.115929,15.742149,15.744206,3809,9933,300.000000,0,0,GUROBI,1
