instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,25490184.451460,25490184.451460,25490184.451460,25769952.584901,25777673.864621,25780031.424749,0.006737,0.399007,0.654418,0.658762,140,1729,300.000000,0,0,GUROBI,1
1,None,4,25894206.302558,25894206.302558,25894206.302558,26140089.088937,26147970.401075,26150439.313474,0.009649,0.407077,1.017357,1.397696,664,5839,300.000000,0,0,GUROBI,1
2,None,4,25419276.498784,25419276.498784,25419276.498784,25740084.387025,25746674.172223,25747760.452930,0.006650,0.430716,0.587652,0.668753,129,1815,300.000000,0,0,GUROBI,1
3,None,4,26793438.716890,26793438.716890,26793438.716890,27226324.574900,27252431.261783,27255082.127725,0.007108,0.460042,0.710210,0.800625,209,2190,300.000000,0,0,GUROBI,1
4,None,4,28492154.287523,28492154.287523,28492154.287523,29540710.027525,29545359.626419,29546492.842547,0.012420,0.414466,0.475865,0.476036,28,960,300.000000,0,0,GUROBI,1
5,None,4,29435154.204310,29435154.204310,29435154.204310,29983420.000156,29983895.030498,29984412.058346,0.007361,0.458795,0.474757,0.476691,11,1032,300.000000,0,0,GUROBI,1
6,None,4,27028801.794877,27028801.794877,27028801.794877,27537366.463306,27537830.173364,27538548.962958,0.007346,0.558712,0.570766,0.570946,10,1153,300.000000,0,0,GUROBI,1
7,None,4,28643867.646864,28643867.646864,28643867.646864,29447458.233844,29472407.174475,29474724.330844,0.007826,0.561117,0.732795,0.832463,203,2672,300.000000,0,0,GUROBI,1
8,None,4,28152435.096328,28152435.096328,28152435.096328,28989898.602176,29028288.661244,29030720.378616,0.016546,0.597060,0.788527,0.898507,155,2407,300.000000,0,0,GUROBI,1
9,None,4,29043695.403258,29043695.403258,29043695.403258,29754322.548344,29760502.343685,29761275.981068,0.007350,0.539086,0.676924,0.690410,63,1824,300.000000,0,0,GUROBI,1
10,None,4,27889264.952398,27889264.952398,27889264.952398,28661377.108569,28687117.326622,28689872.605617,0.007277,0.493669,0.711198,0.741427,188,2756,300.000000,0,0,GUROBI,1
