instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,6268.760739,7520.417171,7322.670651,8688.621565,8691.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.673003,0.749735,0.673003,0.751979,2,303,300.000000,4,3,GUROBI,1
1,New,4,1435.748390,1826.840596,1780.124316,3599.667332,3602.000000,3602.000000,0.566610,0.637855,0.638984,0.639076,1,318,300.000000,9,2,GUROBI,1
2,New,4,2551.783007,2571.557655,2559.706908,4142.386519,4169.000000,4169.000000,1.300708,1.415403,1.429962,1.431147,15,321,300.000000,7,8,GUROBI,1
3,New,4,5457.643953,7494.602320,7494.602320,8627.727273,8637.000000,8637.000000,0.763740,0.824246,0.829640,0.830793,10,257,300.000000,8,3,GUROBI,1
4,New,4,2062.041868,2200.274226,2175.366616,3763.571429,3803.000000,3803.000000,1.707741,1.834118,1.873278,1.888786,50,521,300.000000,13,10,GUROBI,1
5,New,4,1139.529847,1147.528622,1139.952434,3246.125210,3264.000000,3264.000000,1.037224,1.174805,1.203238,1.203338,28,384,300.000000,36,1,GUROBI,1
6,New,4,2530.716746,2575.985896,2575.985896,4582.974356,4607.000000,4607.000000,1.194648,1.285324,1.431634,1.436752,196,1030,300.000000,19,2,GUROBI,1
7,New,4,1257.260228,1519.199214,1460.114532,3090.953096,3099.000000,3099.000000,0.714541,0.842052,0.872090,0.879198,32,365,300.000000,14,2,GUROBI,1
8,New,4,1595.112347,1595.112347,1595.112347,4611.592593,4642.000000,4642.000000,1.467382,1.545902,1.553727,1.554308,8,290,300.000000,16,3,GUROBI,1
9,New,4,1164.546333,1367.771540,1218.475611,2300.299918,2325.999997,2325.999997,0.874316,0.963096,1.245172,1.245303,556,2681,300.000000,22,2,GUROBI,1
10,New,4,1993.277007,2031.376766,2031.376766,4022.279092,4031.000000,4031.000000,1.460194,1.588087,1.613718,1.614213,26,335,300.000000,24,3,GUROBI,1
