instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,55535.436388,55535.436388,55535.436388,55690.657237,56136.000000,56137.000000,0.020133,3.861233,13.439396,16.299389,168,25911,300.000000,0,0,GUROBI,1
1,None,64,55495.064295,55495.064295,55495.064295,55667.432662,56080.000000,56080.000000,0.020146,4.041897,21.648390,22.147657,354,37975,300.000000,0,0,GUROBI,1
2,None,64,55533.048294,55533.048294,55533.048294,55736.477196,56144.000000,56144.000000,0.020383,4.026478,27.092154,29.712056,374,49374,300.000000,0,0,GUROBI,1
3,None,64,55577.243991,55577.243991,55577.243991,55783.151237,56204.000000,56204.000000,0.020607,3.711492,20.648196,20.649236,372,39513,300.000000,0,0,GUROBI,1
4,None,64,55527.836977,55527.836977,55527.836977,55713.285858,56119.000000,56122.000000,0.020242,4.047360,34.481446,37.443245,524,67817,300.000000,0,0,GUROBI,1
5,None,64,55513.559961,55513.559961,55513.559961,55658.140194,56095.000000,56095.000000,0.021164,3.890259,10.312498,13.656961,147,21116,300.000000,0,0,GUROBI,1
6,None,64,55513.853183,55513.853183,55513.853183,55682.975256,56100.000000,56100.000000,0.021362,4.295492,23.805872,24.515065,318,40231,300.000000,0,0,GUROBI,1
7,None,64,55513.584135,55513.584135,55513.584135,55671.825977,56113.000000,56113.000000,0.021686,3.873676,26.460495,30.124545,334,41602,300.000000,0,0,GUROBI,1
8,None,64,55560.405347,55560.405347,55560.405347,55753.674850,56163.000000,56168.000000,0.022235,3.996759,31.163233,31.675456,326,50073,300.000000,0,0,GUROBI,1
9,None,64,55530.366354,55530.366354,55530.366354,55724.240650,56132.000000,56136.000000,0.022458,4.061318,20.740762,20.741808,225,31694,300.000000,0,0,GUROBI,1
10,None,64,55544.908255,55544.908255,55544.908255,55768.533123,56138.000000,56142.000000,0.021567,4.101173,9.098052,11.019929,108,17515,300.000000,0,0,GUROBI,1
