instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,12841.689392,12843.774708,12843.774708,12849.956250,12850.224551,12850.860735,3.927323,4.068495,4.073130,4.073273,5,849,300.000000,4,5,GUROBI,1
1,Old,4,12856.082423,12858.167738,12857.298515,12865.794843,12866.226046,12866.226046,1.582944,1.754193,1.759506,1.759641,5,829,300.000000,4,9,GUROBI,1
2,Old,4,12841.689392,12843.774708,12843.774708,12849.956250,12850.152995,12850.860735,1.433051,1.587962,1.591992,1.592128,4,862,300.000000,4,3,GUROBI,1
3,Old,4,12841.689392,12843.774708,12843.774708,12850.138343,12850.650574,12850.860735,1.637731,1.810905,1.815420,1.815556,6,861,300.000000,4,10,GUROBI,1
4,Old,4,12841.689392,12843.774708,12843.774708,12849.956250,12850.224551,12850.860735,1.424640,1.577634,1.582251,1.582385,5,849,300.000000,4,4,GUROBI,1
5,Old,4,12841.689392,12843.774708,12843.774708,12849.956250,12850.224551,12850.860735,1.530717,1.682375,1.687147,1.687282,5,850,300.000000,4,6,GUROBI,1
6,Old,4,12861.098951,12863.184266,12862.373988,12868.527563,12868.661361,12869.281798,1.681029,1.814297,1.817932,1.818062,4,837,300.000000,4,12,GUROBI,1
7,Old,4,12841.689392,12843.774708,12843.774708,12849.956250,12850.224551,12850.860735,1.433444,1.573480,1.578452,1.578583,5,849,300.000000,4,4,GUROBI,1
8,Old,4,12915.078039,12916.007186,12915.159664,12922.938522,12925.356661,12926.157338,1.569470,1.817375,1.875944,1.876083,45,1134,300.000000,4,5,GUROBI,1
9,Old,4,12732.026329,12734.111644,12734.111644,12739.939782,12741.089616,12741.234771,1.854172,2.002014,2.019706,2.021475,11,863,300.000000,4,8,GUROBI,1
10,Old,4,12843.340303,12845.425619,12844.008490,12854.114678,12854.157044,12854.687125,1.526625,1.717343,1.726425,1.726557,5,859,300.000000,4,3,GUROBI,1
