instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,12907.779167,14174.326667,13170.662500,15498.567305,16029.692681,16029.692681,40.034850,40.423911,40.525357,40.591356,57,3190,300.000000,66,10,GUROBI,1
1,Old,16,12915.932500,14189.681667,13911.705239,15692.139269,16071.992681,16071.992681,130.542395,130.868788,130.970539,131.027028,51,2767,300.000000,66,10,GUROBI,1
2,Old,16,12895.554167,14167.376667,13655.189989,15589.730285,16028.292681,16028.292681,72.019494,72.380960,72.506735,72.506912,59,2406,300.000000,66,10,GUROBI,1
3,Old,16,12903.282500,14170.160833,13800.007889,15523.447433,16025.392681,16025.392681,46.975676,47.419315,47.491086,47.543528,42,2719,300.000000,66,10,GUROBI,1
4,Old,16,12911.604167,14197.094167,13920.343205,15742.794953,16042.942681,16043.692681,55.878545,56.452182,56.494324,56.515503,32,2302,300.000000,66,10,GUROBI,1
5,Old,16,12912.412500,14176.585000,13947.425560,15396.940342,16018.692681,16018.692681,99.781688,100.238289,100.416218,100.416400,53,3366,300.000000,66,10,GUROBI,1
6,Old,16,12904.387500,14170.135833,13617.268803,15700.450722,16024.992681,16024.992681,56.368936,56.911949,57.077908,57.078088,59,3400,300.000000,66,10,GUROBI,1
7,Old,16,12898.004167,14159.043333,13908.142300,15586.452982,15992.092681,15992.092681,134.524004,135.042726,135.153407,135.174790,60,2937,300.000000,66,10,GUROBI,1
8,Old,16,12904.110833,14176.176667,13951.610156,15637.787770,16039.692681,16039.692681,68.402151,68.897266,68.962052,69.007387,45,2616,300.000000,66,10,GUROBI,1
9,Old,16,12895.694167,14143.215000,13496.836463,15731.430483,15998.992681,15998.992681,63.629270,64.184817,64.286362,64.290946,35,2589,300.000000,66,9,GUROBI,1
10,Old,16,12913.445833,14166.352500,13705.405371,15403.734148,15983.692681,15984.692681,52.402680,52.901205,53.033595,53.055040,57,3083,300.000000,66,10,GUROBI,1
