instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,6532.083333,6536.454545,6535.232445,6538.750000,6548.000000,6548.000000,244.783821,245.185408,245.557607,245.587935,77,1621,300.000000,44,41,GUROBI,1
1,Old,4,6512.000000,6515.916667,6515.882506,6520.157110,6527.000000,6527.000000,45.193879,45.573790,45.990789,45.991634,44,1523,300.000000,44,30,GUROBI,1
2,Old,4,6527.500000,6532.000000,6530.666667,6532.333333,6535.000000,6535.000000,62.515387,62.833239,63.043063,63.044870,26,1080,300.000000,44,28,GUROBI,1
3,Old,4,6519.666667,6524.409091,6523.930649,6526.846154,6533.000000,6533.000000,45.170751,45.541271,45.973483,45.974447,65,1544,300.000000,44,31,GUROBI,1
4,Old,4,6500.166667,6506.500000,6504.432312,6509.200838,6514.000000,6514.000000,39.647647,40.050150,40.252814,40.254018,40,1223,300.000000,44,32,GUROBI,1
5,Old,4,6505.500000,6506.000000,6506.000000,6509.108696,6513.000000,6513.000000,54.641785,54.985001,55.050584,55.051473,12,993,300.000000,44,37,GUROBI,1
6,Old,4,6523.000000,6528.500000,6525.951020,6529.513241,6538.000000,6538.000000,44.749340,45.142948,45.282602,45.282897,24,1077,300.000000,44,26,GUROBI,1
7,Old,4,6530.000000,6532.000000,6532.000000,6535.885714,6547.000000,6547.000000,68.292760,68.596977,68.678624,68.680693,10,979,300.000000,44,28,GUROBI,1
8,Old,4,6527.500000,6530.500000,6530.500000,6534.651012,6541.000000,6541.000000,68.746072,69.112800,69.598602,69.599432,61,1549,300.000000,44,38,GUROBI,1
9,Old,4,6519.000000,6520.500000,6520.500000,6523.880596,6536.000000,6536.000000,59.227665,59.747863,60.110036,60.110327,45,1531,300.000000,44,40,GUROBI,1
10,Old,4,6514.250000,6519.500000,6518.098451,6520.224135,6530.000000,6530.000000,64.577354,65.040925,65.504402,65.506985,116,1605,300.000000,44,45,GUROBI,1
