instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,12841.689392,12843.774708,12843.774708,12849.956250,12850.224551,12850.860735,3.868462,4.005895,4.010441,4.010582,5,849,300.000000,4,5,GUROBI,1
1,Old,4,12728.677839,12730.763154,12730.746232,12737.273473,12738.081287,12739.242329,1.440989,1.630729,1.650424,1.650564,17,901,300.000000,4,4,GUROBI,1
2,Old,4,12852.150416,12854.235731,12854.235731,12863.693767,12863.734151,12864.527283,1.445912,1.600228,1.605384,1.605520,5,812,300.000000,4,5,GUROBI,1
3,Old,4,12776.763560,12776.763560,12776.763560,12783.555358,12783.650478,12783.873512,0.980247,1.175525,1.179352,1.179487,3,848,300.000000,4,11,GUROBI,1
4,Old,4,12849.082640,12851.167955,12850.889947,12857.182310,12858.107177,12858.187169,1.443577,1.596750,1.605849,1.606016,6,819,300.000000,4,3,GUROBI,1
5,Old,4,12885.609006,12887.694321,12887.694321,12895.187486,12895.283514,12896.567531,1.572677,1.723468,1.731370,1.731505,7,862,300.000000,4,10,GUROBI,1
6,Old,4,12429.670809,12431.756124,12431.756124,12439.562415,12439.916539,12439.916539,1.502203,1.641357,1.658259,1.658397,10,813,300.000000,4,5,GUROBI,1
7,Old,4,12794.923732,12797.009047,12796.849018,12805.015618,12805.049062,12806.089606,1.508983,1.652620,1.655461,1.656928,5,870,300.000000,4,7,GUROBI,1
8,Old,4,12819.011634,12821.096949,12821.096949,12827.072635,12827.630944,12828.139972,1.577268,1.738025,1.749699,1.749832,8,815,300.000000,4,11,GUROBI,1
9,Old,4,13038.178582,13038.178582,13038.178582,13046.212667,13046.668190,13047.008225,1.552835,1.728160,1.736416,1.736573,9,912,300.000000,4,10,GUROBI,1
10,Old,4,12692.527385,12694.648567,12694.648567,12702.493374,12702.576721,12702.759718,1.683046,1.809933,1.824147,1.824282,7,820,300.000000,4,9,GUROBI,1
