instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,16.433333,16.711111,16.600000,18.250000,20.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,9.752054,9.774094,9.752054,9.775172,1,227,300.000000,69,9,GUROBI,1
1,New,64,15.391647,16.391647,16.391647,24.102678,25.000000,25.000000,5.237476,5.320835,5.424571,5.424650,166,2114,300.000000,97,3,GUROBI,1
2,New,64,16.450925,18.746667,16.950925,22.000000,22.000000,22.000000,3.936048,3.967690,3.968180,3.968460,1,266,300.000000,73,2,GUROBI,1
3,New,64,14.566144,16.489865,14.987365,21.983092,22.000000,22.000000,5.322743,5.380538,5.388280,5.388623,15,364,300.000000,103,3,GUROBI,1
4,New,64,17.991070,18.991070,18.697181,25.956427,27.000000,27.000000,4.533874,4.581618,4.593623,4.594066,25,388,300.000000,101,2,GUROBI,1
5,New,64,16.011905,16.666667,16.511667,20.000000,20.000000,20.000000,8.701521,8.742409,8.742818,8.743083,2,250,300.000000,68,8,GUROBI,1
6,New,64,15.343165,16.689179,15.956751,21.000000,21.000000,21.000000,6.745939,6.784165,6.784648,6.784895,1,266,300.000000,67,6,GUROBI,1
7,New,64,15.090459,17.161118,15.624212,20.000000,20.000000,20.000000,3.771191,3.814868,3.815648,3.815930,3,283,300.000000,73,2,GUROBI,1
8,New,64,12.881538,13.881538,13.714872,19.993355,20.000000,20.000000,3.985188,4.013670,4.014181,4.014476,1,150,300.000000,95,2,GUROBI,1
9,New,64,13.888360,14.888360,14.888360,19.828435,20.000000,20.000000,14.819508,14.894795,14.906233,14.906572,10,508,300.000000,70,14,GUROBI,1
