instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,2839.491838,2953.325000,2944.673373,3079.625000,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.301212,0.323634,0.301212,0.323893,1,46,300.000000,42,3,GUROBI,1
1,Farkas,16,2815.452021,2942.951220,2918.387331,3086.666667,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.100388,0.125018,0.100388,0.125300,1,59,300.000000,42,3,GUROBI,1
2,Farkas,16,2837.858143,2953.325000,2943.968445,3046.400000,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.096262,0.118685,0.096262,0.119043,1,49,300.000000,42,3,GUROBI,1
3,Farkas,16,2739.526621,2902.023171,2739.526621,3079.625000,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.098436,0.122558,0.098436,0.122823,1,53,300.000000,42,3,GUROBI,1
4,Farkas,16,2842.469737,2957.300000,2943.705973,3071.458712,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.096205,0.104884,0.096205,0.105259,1,23,300.000000,42,3,GUROBI,1
5,Farkas,16,2839.491838,2953.325000,2944.738099,3083.818182,3089.000000,3089.000000,0.099017,0.121700,0.121860,0.122050,1,51,300.000000,42,3,GUROBI,1
6,Farkas,16,2823.469565,2842.923077,2823.469565,3079.454545,3089.000000,3089.000000,0.118689,0.132941,0.133090,0.133270,1,31,300.000000,42,3,GUROBI,1
7,Farkas,16,2844.392925,2953.325000,2942.854840,3049.666667,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.096859,0.120073,0.096859,0.120363,1,39,300.000000,42,3,GUROBI,1
8,Farkas,16,2839.491838,2953.325000,2939.791716,3086.360000,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.095794,0.119351,0.095794,0.119652,1,62,300.000000,42,3,GUROBI,1
9,Farkas,16,2855.515732,2953.325000,2945.702959,3089.000000,3089.000000,3089.000000,0.097637,0.112599,0.112751,0.112916,1,42,300.000000,42,3,GUROBI,1
10,Farkas,16,3004.127778,3048.998418,3024.954961,3089.000000,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.098689,0.104679,0.098689,0.105834,1,15,300.000000,42,3,GUROBI,1
