instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,511.617840,531.141768,525.643612,567.481578,568.100700,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.095814,0.108644,0.095814,0.108986,1,45,300.000000,4,4,GUROBI,1
1,Farkas,4,525.835148,539.300318,534.960410,567.510988,568.100700,568.100700,0.014991,0.026304,0.026508,0.026750,1,45,300.000000,4,4,GUROBI,1
2,Farkas,4,506.498562,524.237108,518.688499,566.904116,568.100700,568.100700,0.014499,0.028230,0.028453,0.028677,1,46,300.000000,4,4,GUROBI,1
3,Farkas,4,533.409017,547.275494,543.770504,587.255038,587.874160,587.874160,0.015138,0.029533,0.029759,0.030023,1,47,300.000000,4,4,GUROBI,1
4,Farkas,4,512.922387,534.751333,518.016041,580.302430,580.579375,580.579375,0.015665,0.039541,0.039793,0.040037,1,55,300.000000,4,4,GUROBI,1
5,Farkas,4,509.457325,533.015861,510.611002,579.529236,584.454270,584.454270,0.017377,0.088956,0.090062,0.090285,9,149,300.000000,4,4,GUROBI,1
6,Farkas,4,521.653412,539.672962,532.376382,574.566350,574.566350,574.566350,0.015360,0.023943,0.024985,0.025196,1,35,300.000000,4,4,GUROBI,1
7,Farkas,4,512.012793,531.508444,525.653686,567.641525,568.100700,568.100700,0.014936,0.027755,0.027986,0.028213,1,51,300.000000,4,4,GUROBI,1
8,Farkas,4,524.218255,529.821141,526.197684,575.088421,575.120480,575.120480,0.015139,0.033097,0.033323,0.033604,1,49,300.000000,4,4,GUROBI,1
9,Farkas,4,517.623283,531.141768,527.728262,568.100700,568.100700,568.100700,0.015786,0.024293,0.025482,0.025953,1,37,300.000000,4,4,GUROBI,1
10,Farkas,4,528.790826,542.374822,540.213269,581.586130,581.586130,581.586130,0.023728,0.032267,0.033402,0.033826,1,37,300.000000,4,4,GUROBI,1
