instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,197818.254988,197818.254988,197818.254988,389833.684790,405935.180000,405935.180000,0.003286,0.185359,0.459788,0.484478,221,1631,300.000000,0,0,GUROBI,1
1,None,4,201703.515638,201703.515638,201703.515638,389813.961832,407941.580000,407941.580000,0.003366,0.141024,0.416673,0.434610,176,1455,300.000000,0,0,GUROBI,1
2,None,4,199298.948957,199298.948957,199298.948957,383915.062494,405935.147461,405935.147461,0.003281,0.134723,1.285740,1.285901,578,3624,300.000000,0,0,GUROBI,1
3,None,4,191000.063312,191000.063312,191000.063312,413968.477716,419580.470000,419580.470000,0.003312,0.192655,0.229008,0.238743,18,657,300.000000,0,0,GUROBI,1
4,None,4,196893.419530,196893.419530,196893.419530,373647.781958,395788.790000,395788.790000,0.003326,0.195060,0.367356,0.481778,180,1595,300.000000,0,0,GUROBI,1
5,None,4,199593.681125,199593.681125,199593.681125,388348.127195,407941.580000,407941.580000,0.003303,0.176662,0.343205,0.408468,135,1701,300.000000,0,0,GUROBI,1
6,None,4,215313.318984,215313.318984,215313.318984,454018.541340,471133.509396,471133.509396,0.003307,0.188474,1.482682,1.482865,552,4071,300.000000,0,0,GUROBI,1
7,None,4,199363.535637,199363.535637,199363.535637,395249.935850,405935.180000,405935.180000,0.003304,0.170001,0.615563,0.615709,315,2469,300.000000,0,0,GUROBI,1
8,None,4,201439.395422,201439.395422,201439.395422,383241.771527,405935.180000,405935.180000,0.003291,0.243408,0.681101,0.699336,274,2096,300.000000,0,0,GUROBI,1
9,None,4,205462.582549,205462.582549,205462.582549,455990.862422,461554.710000,461554.710000,0.003371,0.145917,0.183143,0.199959,28,743,300.000000,0,0,GUROBI,1
10,None,4,198114.594988,198114.594988,198114.594988,388124.494526,405935.180000,405935.180000,0.003272,0.195939,0.530643,0.541909,175,1726,300.000000,0,0,GUROBI,1
