instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,869515.130911,869515.130911,869515.130911,873792.058578,878345.541618,878430.316000,0.001252,0.021340,1.149685,1.149758,9358,19031,300.000000,0,0,GUROBI,1
1,None,64,862150.716400,862150.716400,862150.716400,866349.560800,870814.316000,870814.316000,0.001518,0.021765,0.046348,0.420861,2518,5498,300.000000,0,0,GUROBI,1
2,None,64,886802.174244,886802.174244,886802.174244,890785.685244,895219.316000,895219.316000,0.001468,0.023505,1.049302,1.059844,8126,16662,300.000000,0,0,GUROBI,1
3,None,64,869295.606467,869295.606467,869295.606467,873501.200800,877984.204800,878061.316000,0.001439,0.021734,0.046151,1.488157,11940,19188,300.000000,0,0,GUROBI,1
4,None,64,859594.530322,859594.530322,859594.530322,863691.541322,868012.542033,868097.653952,0.001505,0.021879,0.367685,0.877004,5811,14600,300.000000,0,0,GUROBI,1
5,None,64,885842.208689,885842.208689,885842.208689,889956.723040,894762.735040,894790.316000,0.001538,0.021356,0.052255,0.540223,3680,7725,300.000000,0,0,GUROBI,1
6,None,64,868427.306433,868427.306433,868427.306433,872562.734133,877135.478356,877190.826843,0.001489,0.020990,0.052491,0.801492,5542,12749,300.000000,0,0,GUROBI,1
7,None,64,872371.246467,872371.246467,872371.246467,876644.507467,881177.387040,881250.316000,0.001491,0.021618,0.056544,1.139379,9092,18396,300.000000,0,0,GUROBI,1
8,None,64,871197.788656,871197.788656,871197.788656,875358.383022,879995.316000,879995.316000,0.001509,0.019885,1.192538,1.192755,9656,18977,300.000000,0,0,GUROBI,1
9,None,64,871090.987578,871090.987578,871090.987578,875290.165244,879859.039175,879944.316000,0.001501,0.020749,0.344297,1.012379,7953,15839,300.000000,0,0,GUROBI,1
10,None,64,855466.349767,855466.349767,855466.349767,859642.123040,864553.664951,864632.316000,0.001192,0.020567,0.904289,0.904364,8444,15737,300.000000,0,0,GUROBI,1
