instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001480,0.161611,0.336423,14.885264,50690,363811,300.000000,0,0,GUROBI,1
1,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001419,0.160636,0.332032,14.750476,50690,363811,300.000000,0,0,GUROBI,1
2,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001480,0.169332,0.341308,14.832933,50690,363811,300.000000,0,0,GUROBI,1
3,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001410,0.167977,0.340440,14.817406,50690,363811,300.000000,0,0,GUROBI,1
4,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001451,0.160810,0.332789,14.818581,50690,363811,300.000000,0,0,GUROBI,1
5,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001407,0.171785,0.344039,14.824284,50690,363811,300.000000,0,0,GUROBI,1
6,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001506,0.160748,0.332711,14.833356,50690,363811,300.000000,0,0,GUROBI,1
7,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001420,0.160818,0.352141,14.824841,50690,363811,300.000000,0,0,GUROBI,1
8,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001503,0.162218,0.334971,14.841746,50690,363811,300.000000,0,0,GUROBI,1
9,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001484,0.161036,0.336194,14.906207,50690,363811,300.000000,0,0,GUROBI,1
10,None,4,22.000000,22.000000,22.000000,22.000000,30.000000,30.000000,0.001751,0.163129,0.337810,14.993907,50690,363811,300.000000,0,0,GUROBI,1
