instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,27844619.173496,27874921.617812,27855989.226188,27961293.988161,27990186.328298,27991042.647216,13.594698,14.078017,14.187611,14.216932,67,1403,300.000000,23,4,GUROBI,1
1,Farkas,16,27846946.068369,27877259.318649,27858306.734225,27964636.343114,27991601.919694,27993304.891250,1.070877,1.547572,1.713738,1.713905,71,1354,300.000000,23,4,GUROBI,1
2,Farkas,16,27842874.956239,27873149.674512,27854238.004626,27960077.933318,27989236.575458,27989236.575458,1.072152,1.514651,1.652824,1.669683,53,1283,300.000000,23,4,GUROBI,1
3,Farkas,16,27841523.217544,27871595.350030,27852899.769536,27959572.626536,27987694.179158,27987715.322476,1.119713,1.571452,1.744077,1.746938,64,1407,300.000000,23,4,GUROBI,1
4,Farkas,16,27843569.643655,27873693.824529,27854936.694553,27961706.213092,27987441.944977,27989666.368824,1.118891,1.639913,1.811855,1.812045,69,1571,300.000000,23,4,GUROBI,1
5,Farkas,16,27846031.731904,27876400.737480,27857417.448478,27963490.344599,27989881.212914,27992592.971887,1.072290,1.549342,1.687309,1.701759,69,1435,300.000000,23,4,GUROBI,1
6,Farkas,16,27843682.872744,27874071.775658,27855056.801800,27960175.276116,27987873.758459,27990268.392568,1.074393,1.527761,1.628305,1.655136,50,1282,300.000000,23,4,GUROBI,1
7,Farkas,16,27843376.217922,27873610.235516,27854754.518116,27960244.327441,27986734.370130,27989336.374858,1.072393,1.524931,1.634324,1.658679,48,1289,300.000000,23,4,GUROBI,1
8,Farkas,16,27847528.671906,27877859.006548,27858900.010042,27962969.379122,27991597.239320,27993841.777750,1.065788,1.545527,1.685817,1.712048,62,1428,300.000000,23,4,GUROBI,1
9,Farkas,16,27843450.977280,27873725.155107,27854824.183210,27961571.101925,27987677.757318,27989347.535475,1.113141,1.572180,1.619695,1.636372,47,1300,300.000000,23,4,GUROBI,1
10,Farkas,16,27842916.126826,27873167.742482,27854282.145892,27961087.785341,27986983.701008,27989199.113270,1.063485,1.584037,1.743564,1.743734,54,1355,300.000000,23,4,GUROBI,1
