instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,4656.363636,4666.691057,4663.194343,4663.695673,4722.000000,4722.000000,148.273089,148.832939,150.169559,150.250140,413,5926,300.000000,4,52,GUROBI,1
1,Old,4,4654.222222,4665.373333,4662.162780,4663.186527,4718.000000,4718.000000,56.585281,57.175896,58.523842,58.916944,457,7564,300.000000,4,54,GUROBI,1
2,Old,4,4657.426471,4666.100000,4665.387237,4667.463908,4724.000000,4724.000000,58.328092,58.850812,60.397869,60.438019,395,6872,300.000000,4,55,GUROBI,1
3,Old,4,4658.434343,4669.600000,4666.122967,4666.689945,4723.000000,4723.000000,54.739706,55.304155,57.393975,57.465473,610,9993,300.000000,4,54,GUROBI,1
4,Old,4,4654.434343,4664.100000,4656.169890,4657.228070,4721.000000,4721.000000,45.872676,46.295369,47.736634,47.992402,497,7147,300.000000,4,52,GUROBI,1
5,Old,4,4655.040404,4665.611111,4664.295969,4665.705149,4720.000000,4720.000000,59.213649,59.870989,61.738963,61.794849,528,9049,300.000000,4,51,GUROBI,1
6,Old,4,4647.617582,4658.033333,4655.936285,4657.654272,4712.000000,4712.000000,67.177416,67.702553,68.999833,69.644861,534,7894,300.000000,4,55,GUROBI,1
7,Old,4,4655.616162,4666.170732,4660.632985,4662.597702,4722.000000,4722.000000,65.826861,66.337357,68.178543,68.242565,574,8587,300.000000,4,53,GUROBI,1
8,Old,4,4654.859649,4665.571429,4660.367098,4661.437797,4716.000000,4716.000000,72.812444,73.304758,74.517762,74.652956,339,5405,300.000000,4,56,GUROBI,1
9,Old,4,4655.145374,4665.751445,4660.199852,4662.561145,4718.000000,4718.000000,50.805492,51.355136,52.770093,53.084476,455,7083,300.000000,4,47,GUROBI,1
10,Old,4,4655.828283,4666.100000,4661.159070,4666.091152,4721.000000,4721.000000,60.249763,60.789396,62.604352,62.643237,558,8813,300.000000,4,52,GUROBI,1
