instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,180104.201530,180867.525589,180867.525589,257618.996481,258411.000000,258411.000000,0.986212,1.203797,1.213571,1.214616,9,643,300.000000,4,11,GUROBI,1
1,Farkas,4,180102.890831,180867.372166,180867.372166,257619.045718,258410.000000,258410.000000,0.040038,0.249435,0.258892,0.259889,9,648,300.000000,4,11,GUROBI,1
2,Farkas,4,180108.834357,180870.619636,180870.619636,258157.961650,258410.370053,258411.000000,0.037917,0.258395,0.287463,0.287812,23,740,300.000000,4,11,GUROBI,1
3,Farkas,4,180104.003378,180864.832467,180864.832467,257510.973914,258410.000000,258410.000000,0.037864,0.232784,0.245301,0.246973,12,627,300.000000,4,11,GUROBI,1
4,Farkas,4,180107.090419,180870.797811,180870.797811,257622.319995,258415.000000,258415.000000,0.038953,0.246507,0.260489,0.260574,10,664,300.000000,4,11,GUROBI,1
5,Farkas,4,180104.201530,180867.525589,180867.525589,257618.996481,258411.000000,258411.000000,0.037889,0.245828,0.255361,0.256392,9,643,300.000000,4,11,GUROBI,1
6,Farkas,4,180105.307739,180868.455327,180868.455327,258182.069046,258411.000000,258411.000000,0.040827,0.252861,0.259585,0.260177,5,649,300.000000,4,11,GUROBI,1
7,Farkas,4,180106.851530,180870.208922,180870.208922,257619.073590,258413.000000,258413.000000,0.038004,0.258877,0.269327,0.270382,9,653,300.000000,4,11,GUROBI,1
8,Farkas,4,180105.097826,180870.405218,180870.405218,258137.413533,258422.000000,258422.000000,0.038219,0.238282,0.248790,0.248876,5,661,300.000000,4,11,GUROBI,1
9,Farkas,4,180103.201530,180866.525589,180866.525589,257615.633416,258410.000000,258410.000000,0.037692,0.254248,0.264047,0.265084,9,642,300.000000,4,11,GUROBI,1
10,Farkas,4,180102.433421,180868.108588,180868.108588,257846.918167,258406.000000,258406.000000,0.037745,0.230660,0.245495,0.245794,18,684,300.000000,4,11,GUROBI,1
