instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,16,55535.436388,55535.436388,55535.436388,55690.657237,56136.000000,56137.000000,0.020255,3.833472,13.336695,16.168850,168,25911,300.000000,0,0,GUROBI,1
1,None,16,55134.376168,55134.376168,55134.376168,55729.098575,56136.000000,56137.000000,0.020439,3.774021,27.537144,28.989102,440,50840,300.000000,0,0,GUROBI,1
2,None,16,55535.436388,55535.436388,55535.436388,55721.256403,56133.000000,56137.000000,0.020489,4.119669,8.795955,12.850322,138,19411,300.000000,0,0,GUROBI,1
3,None,16,55535.436388,55535.436388,55535.436388,55702.294343,56137.000000,56137.000000,0.020225,4.005554,12.408732,15.457289,157,22428,300.000000,0,0,GUROBI,1
4,None,16,55223.437687,55223.437687,55223.437687,55694.573240,56135.000000,56137.000000,0.020607,4.100345,14.088869,14.089910,155,22756,300.000000,0,0,GUROBI,1
5,None,16,55535.436388,55535.436388,55535.436388,55735.097077,56137.000000,56137.000000,0.020736,3.954898,21.097498,21.720822,192,30225,300.000000,0,0,GUROBI,1
6,None,16,55535.436388,55535.436388,55535.436388,55718.315402,56135.000000,56137.000000,0.020449,4.233289,38.465777,41.599246,462,65708,300.000000,0,0,GUROBI,1
7,None,16,55535.436388,55535.436388,55535.436388,55708.626898,56137.000000,56137.000000,0.020298,4.430773,6.910153,9.530686,79,13430,300.000000,0,0,GUROBI,1
8,None,16,55535.436388,55535.436388,55535.436388,55696.522803,56132.000000,56137.000000,0.020688,4.581187,16.963371,16.990604,204,26098,300.000000,0,0,GUROBI,1
9,None,16,55535.436388,55535.436388,55535.436388,55713.902366,56137.000000,56137.000000,0.020232,3.941707,9.545525,15.923062,179,23805,300.000000,0,0,GUROBI,1
10,None,16,55535.436388,55535.436388,55535.436388,55720.246722,56136.000000,56137.000000,0.020380,4.497505,28.745745,28.746794,354,50131,300.000000,0,0,GUROBI,1
