instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,2748.345238,2748.345238,2748.345238,7166.050047,7349.276405,7350.000000,0.001936,0.174040,1.600164,1.615284,742,10210,300.000000,0,0,GUROBI,1
1,None,64,2787.155952,2787.155952,2787.155952,9476.655564,9540.000000,9540.000000,0.001130,0.057813,0.083816,0.091170,48,502,300.000000,0,0,GUROBI,1
2,None,64,2807.042857,2807.042857,2807.042857,10518.520026,10725.000000,10725.000000,0.001502,0.075953,0.091539,0.105392,60,585,300.000000,0,0,GUROBI,1
3,None,64,2747.035714,2747.035714,2747.035714,8485.367120,8608.809788,8609.000000,0.001866,0.111144,0.179752,0.181469,91,1254,300.000000,0,0,GUROBI,1
4,None,64,2787.497619,2787.497619,2787.497619,9997.139863,10109.000000,10109.000000,0.001155,0.044676,0.052513,0.054217,19,260,300.000000,0,0,GUROBI,1
5,None,64,2752.375000,2752.375000,2752.375000,11266.828503,11359.516853,11360.000000,0.001121,0.043468,0.049496,0.053767,24,302,300.000000,0,0,GUROBI,1
6,None,64,2841.332143,2841.332143,2841.332143,11822.683010,11901.000000,11901.000000,0.001852,0.038079,0.047508,0.047821,19,232,300.000000,0,0,GUROBI,1
7,None,64,2751.173810,2751.173810,2751.173810,10629.356242,10675.000000,10675.000000,0.001475,0.071599,0.087417,0.088175,25,418,300.000000,0,0,GUROBI,1
8,None,64,2722.609524,2722.609524,2722.609524,9672.867072,9692.000000,9692.000000,0.001152,0.043157,0.045100,0.046360,7,237,300.000000,0,0,GUROBI,1
9,None,64,2735.619048,2735.619048,2735.619048,10010.138507,10175.552615,10176.000000,0.001148,0.060327,0.107513,0.126651,106,1109,300.000000,0,0,GUROBI,1
10,None,64,2770.960714,2770.960714,2770.960714,10288.602427,10354.000000,10354.000000,0.001145,0.080123,0.110178,0.111143,47,604,300.000000,0,0,GUROBI,1
