instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,14274.102667,14274.102667,14274.102667,15797.830784,16029.692681,16029.692681,0.005294,0.692391,0.831189,0.831370,24,3108,300.000000,0,0,GUROBI,1
1,None,4,14267.689853,14267.689853,14267.689853,15655.984594,15936.892681,15936.892681,0.005251,0.711640,0.951630,0.951811,41,3566,300.000000,0,0,GUROBI,1
2,None,4,14252.494194,14252.494194,14252.494194,15599.404913,16029.692681,16029.692681,0.005123,0.615342,0.823739,0.858483,50,3503,300.000000,0,0,GUROBI,1
3,None,4,14385.894170,14385.894170,14385.894170,15582.918004,15758.530681,15758.530681,0.005291,0.564601,0.607027,0.607208,10,2038,300.000000,0,0,GUROBI,1
4,None,4,14632.871475,14632.871475,14632.871475,15799.353804,16644.548000,16644.548000,0.005162,0.566188,0.862645,1.045459,75,5213,300.000000,0,0,GUROBI,1
5,None,4,14167.822597,14167.822597,14167.822597,15621.878351,15783.382681,15783.382681,0.005356,0.871590,1.040709,1.061028,43,3214,300.000000,0,0,GUROBI,1
6,None,4,14274.102667,14274.102667,14274.102667,15631.686373,16029.692681,16029.692681,0.005325,0.838300,1.056717,1.056912,44,3665,300.000000,0,0,GUROBI,1
7,None,4,14274.102667,14274.102667,14274.102667,15761.927433,16029.692681,16029.692681,0.005315,0.841963,0.956910,0.969710,24,3485,300.000000,0,0,GUROBI,1
8,None,4,14300.366181,14300.366181,14300.366181,15670.116877,16029.692681,16029.692681,0.005225,0.814608,0.966792,0.966981,26,3482,300.000000,0,0,GUROBI,1
9,None,4,14158.424234,14158.424234,14158.424234,15073.403608,15315.491500,15315.491500,0.005234,0.529610,0.674665,0.677500,21,2190,300.000000,0,0,GUROBI,1
10,None,4,14274.102667,14274.102667,14274.102667,15753.210385,16029.692681,16029.692681,0.005314,0.816484,0.940264,0.940446,28,3372,300.000000,0,0,GUROBI,1
