instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,7579621.830870,7579621.830870,7579621.830870,7580208.254323,7580572.011307,7580925.917625,0.010378,0.726504,67.482221,67.485646,12077,175620,300.000000,0,0,GUROBI,1
1,None,64,7579376.877445,7579376.877445,7579376.877445,7579851.896304,7580245.993432,7581002.655145,0.010077,0.609440,22.648106,22.652470,7045,71823,300.000000,0,0,GUROBI,1
2,None,64,7579645.846290,7579645.846290,7579645.846290,7580240.359015,7580509.336310,7581078.647370,0.010046,0.694938,19.383101,19.386194,6185,64864,300.000000,0,0,GUROBI,1
3,None,64,7579546.834520,7579546.834520,7579546.834520,7580007.603873,7580484.415807,7581239.935593,0.010061,0.627949,54.812296,56.443468,11638,132630,300.000000,0,0,GUROBI,1
4,None,64,7579003.191350,7579003.191350,7579003.191350,7579580.937354,7580086.660474,7580553.472755,0.010441,0.722633,66.273221,66.276069,13159,169950,300.000000,0,0,GUROBI,1
5,None,64,7579301.100596,7579301.100596,7579301.100596,7579913.720190,7580114.941727,7580725.650207,0.010038,0.657901,45.723412,45.725005,10613,107288,300.000000,0,0,GUROBI,1
6,None,64,7579569.421042,7579569.421042,7579569.421042,7580059.653661,7580536.039843,7581235.847800,0.009902,0.560468,54.022285,54.023747,10758,129220,300.000000,0,0,GUROBI,1
7,None,64,7579042.656024,7579042.656024,7579042.656024,7579535.977755,7579935.558401,7580494.857185,0.010484,0.630055,14.108358,14.110483,4077,39282,300.000000,0,0,GUROBI,1
8,None,64,7579457.773748,7579457.773748,7579457.773748,7579907.807941,7580448.627171,7581169.220761,0.010122,0.614520,64.610803,64.612964,14089,157167,300.000000,0,0,GUROBI,1
9,None,64,7579510.019558,7579510.019558,7579510.019558,7580029.691073,7580537.353370,7580893.593217,0.010053,0.622539,17.684477,17.687627,5948,52496,300.000000,0,0,GUROBI,1
10,None,64,7579437.598327,7579437.598327,7579437.598327,7580155.073206,7580485.855358,7581178.274730,0.009864,0.758561,61.690232,61.690490,11585,143559,300.000000,0,0,GUROBI,1
