instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,38893.903641,38962.268924,38951.929058,39050.049320,40001.055345,40005.053810,6.078102,6.405141,8.465879,70.864305,361711,1807211,300.000000,16,11,GUROBI,1
1,Farkas,16,17947.610531,17947.610531,17947.610531,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,17947.610330,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.275344,0.287717,0.275344,0.287717,0,0,300.000000,16,11,GUROBI,1
2,Farkas,16,17947.610530,17947.610530,17947.610530,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,17947.610330,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.277491,0.285840,0.277491,0.285840,0,0,300.000000,16,11,GUROBI,1
3,Farkas,16,17947.610519,17947.610519,17947.610519,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,17947.610330,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.267160,0.275786,0.267160,0.275786,0,0,300.000000,16,11,GUROBI,1
4,Farkas,16,17947.610537,17947.610537,17947.610537,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,17947.610330,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.270737,0.284124,0.270737,0.284124,0,0,300.000000,16,11,GUROBI,1
5,Farkas,16,17947.610660,17947.610660,17947.610660,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,17947.610330,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.319435,0.328772,0.319435,0.328772,0,0,300.000000,16,11,GUROBI,1
6,Farkas,16,17947.610496,17947.610496,17947.610496,17947.610540,17947.610540,17947.610540,0.263391,0.279840,0.280240,0.280477,1,31,300.000000,16,11,GUROBI,1
7,Farkas,16,17947.610509,17947.610509,17947.610509,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,17947.610330,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.230455,0.237899,0.230455,0.237899,0,0,300.000000,16,11,GUROBI,1
8,Farkas,16,17947.610506,17947.610506,17947.610506,17947.610557,17947.610560,17947.610560,0.240244,0.260206,0.260473,0.260724,1,43,300.000000,16,11,GUROBI,1
9,Farkas,16,17947.610499,17947.610499,17947.610499,17947.610565,17947.610560,17947.610560,0.209491,0.234516,0.234997,0.235245,1,38,300.000000,16,11,GUROBI,1
10,Farkas,16,17947.610526,17947.610526,17947.610526,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,17947.610330,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.292547,0.302869,0.292547,0.302869,0,0,300.000000,16,11,GUROBI,1
