instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,12907.779167,12907.779167,12907.779167,15483.577258,16029.692681,16029.692681,0.004181,0.377965,0.481647,0.481822,35,2508,300.000000,0,0,GUROBI,1
1,None,64,12915.932500,12915.932500,12915.932500,15599.774349,16071.992681,16071.992681,0.004251,0.393725,0.484746,0.535362,48,2626,300.000000,0,0,GUROBI,1
2,None,64,12895.554167,12895.554167,12895.554167,15594.682867,16028.292681,16028.292681,0.004321,0.430805,0.637630,0.637810,48,2392,300.000000,0,0,GUROBI,1
3,None,64,12903.282500,12903.282500,12903.282500,15656.627918,16024.620201,16025.392681,0.004314,0.421745,0.494280,0.494455,33,2032,300.000000,0,0,GUROBI,1
4,None,64,12911.604167,12911.604167,12911.604167,15685.299127,16043.442681,16043.692681,0.004311,0.517225,0.591045,0.614451,46,2252,300.000000,0,0,GUROBI,1
5,None,64,12912.412500,12912.412500,12912.412500,15461.285385,16018.692681,16018.692681,0.004368,0.409610,0.519821,0.546080,47,2870,300.000000,0,0,GUROBI,1
6,None,64,12904.387500,12904.387500,12904.387500,15643.279479,16024.992681,16024.992681,0.004247,0.466206,0.696478,0.696650,60,2251,300.000000,0,0,GUROBI,1
7,None,64,12898.004167,12898.004167,12898.004167,15636.499285,15992.092681,15992.092681,0.004131,0.355796,0.459935,0.491088,69,2452,300.000000,0,0,GUROBI,1
8,None,64,12904.110833,12904.110833,12904.110833,15700.122796,16038.562432,16039.692681,0.004225,0.426104,0.504410,0.524062,40,2113,300.000000,0,0,GUROBI,1
9,None,64,12895.694167,12895.694167,12895.694167,15453.567442,15997.694415,15998.992681,0.004235,0.323811,0.626266,0.626461,81,2350,300.000000,0,0,GUROBI,1
10,None,64,12913.445833,12913.445833,12913.445833,15644.706138,15983.659348,15984.692681,0.004321,0.470216,0.519320,0.559666,39,2033,300.000000,0,0,GUROBI,1
