instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,947.957237,947.957237,947.957237,1067.213596,1120.000000,1120.000000,0.000739,0.103066,0.155191,0.178958,290,1841,300.000000,0,0,GUROBI,1
1,None,64,943.431579,943.431579,943.431579,1057.316031,1120.000000,1120.000000,0.001029,0.081617,0.141254,0.151030,264,1628,300.000000,0,0,GUROBI,1
2,None,64,950.277992,950.277992,950.277992,1070.476923,1121.000000,1121.000000,0.001030,0.125607,0.208714,0.220483,349,2543,300.000000,0,0,GUROBI,1
3,None,64,947.957237,947.957237,947.957237,1066.166667,1120.000000,1120.000000,0.001293,0.102220,0.183014,0.199855,379,1894,300.000000,0,0,GUROBI,1
4,None,64,949.699545,949.699545,949.699545,1060.709677,1121.000000,1121.000000,0.001050,0.078594,0.209395,0.213491,474,2991,300.000000,0,0,GUROBI,1
5,None,64,942.761404,942.761404,942.761404,1064.050435,1117.000000,1117.000000,0.000875,0.094737,0.167294,0.167510,330,1676,300.000000,0,0,GUROBI,1
6,None,64,947.957237,947.957237,947.957237,1067.213596,1120.000000,1120.000000,0.001295,0.103051,0.155855,0.179748,290,1841,300.000000,0,0,GUROBI,1
7,None,64,947.957237,947.957237,947.957237,1067.213596,1120.000000,1120.000000,0.001323,0.103839,0.156264,0.180212,290,1841,300.000000,0,0,GUROBI,1
8,None,64,949.940949,949.940949,949.940949,1058.309342,1120.000000,1120.000000,0.001284,0.094176,0.163710,0.197419,449,2381,300.000000,0,0,GUROBI,1
9,None,64,946.510151,946.510151,946.510151,1060.592729,1119.000000,1119.000000,0.001313,0.092145,0.150670,0.150738,225,1575,300.000000,0,0,GUROBI,1
10,None,64,947.957237,947.957237,947.957237,1057.288435,1121.000000,1121.000000,0.001334,0.103002,0.208753,0.250365,575,3306,300.000000,0,0,GUROBI,1
