lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,4.891112,4.891112,45.042252,45.042252,47.044099,69.000000,69.000000,0.008118,2.333853,2.958975,2.333868,2.984307,305.214328,300.000000,None,4,44226,19981
4.295714,4.295714,4.295714,44.346086,44.346086,45.899562,70.000000,70.000000,0.023468,2.950166,4.680932,2.950172,4.733550,301.632518,300.000000,None,4,102831,17080
3.008773,3.008773,3.008773,41.308533,41.308533,44.082521,59.000000,59.000000,0.020153,2.023382,2.550390,2.023392,2.575605,301.310071,300.000000,None,4,138450,15915
3.283963,3.283966,3.283966,41.487214,41.487214,43.345501,68.000000,68.000000,0.020257,4.523902,5.238887,4.523912,5.272319,301.635498,300.000000,None,4,85047,17008
3.608193,3.608193,3.608193,43.914272,43.914272,46.118231,72.000000,72.000000,0.024158,2.749130,3.684364,2.749140,3.718759,302.130752,300.000000,None,4,92040,18474
2.885167,2.885168,2.885168,43.580867,43.580867,45.060152,67.000000,67.000000,0.024718,3.392160,4.367670,3.392177,4.399555,301.786357,300.000000,None,4,87753,16068
2.409047,2.409047,2.409047,37.666049,37.666049,40.201953,54.000000,54.000000,0.023021,2.239176,2.708660,2.239187,2.750209,302.607087,300.000000,None,4,130894,18921
2.109038,2.109038,2.109038,42.241462,42.241462,44.252406,70.000000,70.000000,0.017485,2.282357,3.001208,2.282369,3.047419,302.831109,300.000000,None,4,86829,17738
2.875449,2.875449,2.875449,45.259903,45.259903,47.096727,69.000000,69.000000,0.023428,2.945998,3.888538,2.946007,3.920883,303.253111,300.000000,None,4,90369,18495
2.231056,2.231056,2.231056,37.155879,37.155879,41.847384,66.000000,66.000000,0.025820,2.910688,3.481132,2.910703,3.553119,305.243151,300.000000,None,4,105218,16551
2.414704,2.414704,2.414704,39.304661,39.304661,41.970697,60.000000,60.000000,0.026101,3.661167,4.166190,3.661175,4.194653,305.349150,300.000000,None,4,95643,16645
3.271880,3.271934,3.271934,41.217176,41.217176,44.158333,70.000000,70.000000,0.024877,3.808844,4.753501,3.808854,4.795825,301.609921,300.000000,None,4,63739,15732
2.471708,2.471708,2.471708,39.780715,39.780715,43.009299,68.000000,68.000000,0.023207,2.820472,3.268053,2.820480,3.301800,302.172411,300.000000,None,4,112325,18279
1.686262,1.686262,1.686262,39.407353,39.407353,41.543708,68.000000,68.000000,0.024360,3.024170,3.776899,3.024172,3.803836,302.375816,300.000000,None,4,87821,18487
3.653053,3.653053,3.653053,45.249194,45.249194,46.282874,70.000000,70.000000,0.014614,2.429390,3.637188,2.429397,3.682636,301.801586,300.000000,None,4,71541,15831
3.526614,3.526617,3.526617,40.737963,40.737963,44.094932,67.000000,66.000000,0.020967,2.894708,3.705954,2.894721,197.673617,301.941066,300.000000,None,4,113244,17775
4.198597,4.198619,4.198619,46.507894,46.507894,48.937910,66.000000,66.000000,0.023861,2.543190,4.197818,2.543201,4.241951,301.841439,300.000000,None,4,92051,16633
2.611072,2.611075,2.611075,41.040540,41.040540,43.105881,65.000000,65.000000,0.027355,3.983113,4.640961,3.983120,4.680030,301.574500,300.000000,None,4,105704,16216
3.205094,3.205094,3.205094,41.596111,41.596111,45.288414,63.000000,63.000000,0.019075,1.845900,2.242258,1.845908,2.267784,301.935838,300.000000,None,4,76497,17810
2.523179,2.523182,2.523179,40.546476,40.546476,42.176146,70.000000,70.000000,0.019261,2.747077,3.709320,2.747089,3.756393,302.471001,300.000000,None,4,82033,17051
3.380278,3.380278,3.380278,44.660373,44.660373,46.335466,69.000000,69.000000,0.019636,2.635704,3.326362,2.635713,3.376488,301.487775,300.000000,None,4,88783,16157
