lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,6.403411,5.574353,45.042252,45.141498,47.842652,69.000000,69.000000,7.304332,9.633799,10.273803,9.633810,10.299156,310.264803,300.000000,New Disjunction,32,50774,19602
4.389510,5.026093,4.698106,44.725753,44.725753,47.056960,70.000000,70.000000,0.812982,3.878220,4.523365,3.878235,4.554393,304.852295,300.000000,Farkas,32,78083,16380
3.471579,4.951597,3.780952,43.969739,44.259013,46.104510,71.000000,71.000000,0.846382,3.920616,4.747512,3.920632,4.808477,303.278641,300.000000,Farkas,32,82899,18202
3.989857,5.014745,4.329450,45.157748,45.417706,47.493467,68.000000,68.000000,0.845750,5.024621,5.678032,5.024635,5.710507,302.607925,300.000000,Farkas,32,85931,15611
4.340109,5.102665,4.842525,46.655977,46.919539,48.415537,70.000000,70.000000,0.800476,3.082281,3.867150,3.082295,3.909441,303.313281,300.000000,Farkas,32,98794,18639
4.304308,4.648425,4.709802,45.193972,45.407777,48.003652,71.000000,71.000000,0.809874,3.635374,4.750199,3.635389,4.804092,303.051581,300.000000,Farkas,32,61411,15677
4.754212,5.521786,4.973953,44.009702,44.062983,46.736628,72.000000,72.000000,0.882573,5.127243,5.800507,5.127262,5.824711,302.159698,300.000000,Farkas,32,100958,14656
4.892907,6.153335,5.537737,46.757039,47.039051,48.819211,72.000000,72.000000,0.790847,3.507872,4.210284,3.507885,4.240150,302.156133,300.000000,Farkas,32,84200,16052
4.546210,4.858280,4.974756,46.974227,47.231085,49.043102,71.000000,71.000000,0.803945,3.892971,4.486384,3.892987,4.516546,302.156683,300.000000,Farkas,32,73476,16614
3.519910,4.418533,3.821357,44.146720,44.266827,46.689879,71.000000,71.000000,0.869195,4.444082,5.045854,4.444098,5.085817,302.146351,300.000000,Farkas,32,103284,16179
4.617580,4.853072,4.846181,45.422710,45.530675,47.569554,70.000000,70.000000,0.816256,3.616300,4.391967,3.616313,4.421387,302.584751,300.000000,Farkas,32,84381,15836
4.891234,6.151525,5.574424,47.936188,48.119462,49.535208,69.000000,69.000000,0.746907,3.031634,3.725365,3.031639,3.758349,302.087367,300.000000,Farkas,32,41282,15318
4.886511,5.833387,5.492770,44.546135,44.713087,47.327110,70.000000,70.000000,0.779199,3.407543,4.339612,3.407545,4.385855,302.159358,300.000000,Farkas,32,66043,18470
5.077362,5.287433,5.360211,45.907054,46.036846,48.641999,72.000000,72.000000,0.880091,3.852794,4.644273,3.852813,4.688105,302.146909,300.000000,Farkas,32,88581,14411
4.694490,5.024106,5.143330,44.987436,45.227481,48.057089,73.000000,71.000000,0.800480,4.352935,5.343781,4.352948,5.649952,302.389103,300.000000,Farkas,32,67868,16948
3.875829,4.124712,4.115909,43.990378,44.031692,46.013987,71.000000,71.000000,0.910890,3.879580,5.137712,3.879584,5.236307,302.183544,300.000000,Farkas,32,113719,14686
4.693398,4.947868,5.148843,47.811100,47.913486,49.892191,70.000000,70.000000,0.824520,2.829696,3.709403,2.829712,3.752043,302.148868,300.000000,Farkas,32,70974,16431
4.891112,6.151525,5.565622,47.187758,47.438926,49.009218,69.000000,69.000000,0.780607,3.452120,4.026458,3.452129,4.062931,302.074878,300.000000,Farkas,32,85815,18728
4.763542,5.268254,4.906828,43.692244,43.724398,45.955549,70.000000,70.000000,0.866618,3.025750,3.723434,3.025764,3.782035,302.060177,300.000000,Farkas,32,70156,14662
