lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,6.403411,5.574353,45.042252,45.141498,47.842363,69.000000,69.000000,7.289026,9.612499,10.251548,9.612510,10.276852,310.263248,300.000000,New Disjunction,32,50775,19603
4.891112,6.151525,5.574353,48.176246,48.345321,50.357916,69.000000,69.000000,0.744252,2.861787,3.638969,2.861795,3.666880,303.156392,300.000000,Farkas,32,48495,18556
4.891112,6.151525,5.574353,48.011449,48.246419,50.342595,69.000000,69.000000,0.750156,3.257996,3.812046,3.258003,3.835983,304.048081,300.000000,Farkas,32,77087,18657
-1125.879305,-1125.363726,-1125.334864,-1077.652359,-1077.350488,-1075.416510,-1062.000000,-1062.000000,0.737038,3.311544,3.960701,3.311560,3.984793,303.572714,300.000000,Farkas,32,53027,18357
4.891112,6.151525,5.574353,47.209551,47.374415,49.395123,69.000000,69.000000,0.743465,3.164157,3.777907,3.164173,3.801511,304.327970,300.000000,Farkas,32,52401,21099
4.890784,6.151197,5.574025,47.810281,47.975953,49.915821,68.000000,68.000000,0.743045,4.079550,5.013885,4.079565,5.037000,304.044446,300.000000,Farkas,32,64456,18776
-1560.053132,-1559.306658,-1559.654933,-1516.661627,-1516.359735,-1513.260272,-1497.000000,-1497.000000,0.735980,3.166220,3.639084,3.166226,3.669744,303.266558,300.000000,Farkas,32,42284,18372
-1126.250902,-1125.735323,-1125.705770,-1078.733358,-1078.730655,-1076.146289,-1061.000000,-1061.000000,0.729594,3.458821,3.926258,3.458835,3.952298,302.279741,300.000000,Farkas,32,48058,18541
-1561.081010,-1560.334536,-1560.682811,-1517.045527,-1516.743634,-1514.045520,-1496.000000,-1496.000000,0.746972,2.985536,3.584943,2.985547,3.602912,303.053644,300.000000,Farkas,32,71131,20351
-1561.081010,-1560.334536,-1560.682811,-1516.704625,-1516.402733,-1514.618232,-1495.000000,-1496.000000,0.740594,3.309018,3.927038,3.309033,3.954998,303.157113,300.000000,Farkas,32,41848,22564
-1561.053132,-1560.306658,-1560.654933,-1516.802641,-1516.500749,-1514.220154,-1499.000000,-1499.000000,0.736468,3.292910,3.712277,3.292925,3.745177,302.058711,300.000000,Farkas,32,59351,18251
-1832.486061,-1831.739587,-1832.087862,-1789.600498,-1789.295853,-1786.432436,-1768.000000,-1768.000000,0.743336,3.825982,4.290412,3.825996,4.319605,302.452823,300.000000,Farkas,32,55527,19489
-1666.053132,-1665.306658,-1665.654933,-1622.719808,-1622.417916,-1620.254810,-1603.000000,-1604.000000,0.743174,3.041881,3.742065,3.041897,3.761958,302.380701,300.000000,Farkas,32,65753,20205
4.891112,6.151525,5.574353,47.209551,47.374415,49.420384,69.000000,69.000000,0.742712,2.869501,3.483520,2.869515,3.507071,302.691333,300.000000,Farkas,32,52160,21036
4.891112,6.151525,5.574353,48.064713,48.267618,50.302464,69.000000,69.000000,0.742746,3.288335,4.132344,3.288350,4.157854,302.086300,300.000000,Farkas,32,61009,19243
4.519515,5.633978,5.035664,47.728588,47.881716,50.878873,69.000000,69.000000,0.742489,4.090240,4.699391,4.090255,4.719922,302.016242,300.000000,Farkas,32,63108,18570
4.891112,6.151525,5.574353,46.145143,46.276048,48.486592,68.000000,68.000000,0.743060,3.147130,3.795460,3.147139,3.825777,302.076250,300.000000,Farkas,32,64792,18256
4.891112,6.151525,5.574353,47.209551,47.374415,49.395123,69.000000,69.000000,0.747908,2.875198,3.489598,2.875214,3.513105,302.087573,300.000000,Farkas,32,52050,21180
