lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,4.891112,4.891112,45.042252,45.042252,47.044245,69.000000,69.000000,0.009685,2.333864,2.958657,2.333872,2.984100,305.173777,300.000000,None,8,44346,20003
4.295714,4.295714,4.295714,44.346086,44.346086,45.899562,70.000000,70.000000,0.021789,2.952821,4.681378,2.952833,4.734075,302.712752,300.000000,None,8,102872,17099
3.008773,3.008773,3.008773,41.308533,41.308533,44.084593,59.000000,59.000000,0.022035,2.028444,2.554922,2.028444,2.580156,302.192830,300.000000,None,8,138602,15937
3.283963,3.283966,3.283966,41.487214,41.487214,43.346312,68.000000,68.000000,0.018412,4.526347,5.241067,4.526360,5.274294,302.118695,300.000000,None,8,85173,17028
3.608193,3.608193,3.608193,43.914272,43.914272,46.121256,72.000000,72.000000,0.024168,2.750804,3.684005,2.750815,3.718351,302.147378,300.000000,None,8,92235,18497
2.885167,2.885168,2.885168,43.580867,43.580867,45.062669,67.000000,67.000000,0.026423,3.396126,4.370087,3.396131,4.401889,301.820121,300.000000,None,8,88164,16093
2.409047,2.409047,2.409047,37.666049,37.666049,40.202194,54.000000,54.000000,0.023473,2.238430,2.706775,2.238441,2.748158,302.115965,300.000000,None,8,131424,18952
2.109038,2.109038,2.109038,42.241462,42.241462,44.252406,70.000000,70.000000,0.019314,2.280170,2.997005,2.280183,3.043254,301.806321,300.000000,None,8,86966,17818
2.875449,2.875449,2.875449,45.259903,45.259903,47.098644,69.000000,69.000000,0.023103,2.944079,3.883792,2.944094,3.916198,302.220545,300.000000,None,8,90600,18528
2.231056,2.231056,2.231056,37.155879,37.155879,41.851769,66.000000,66.000000,0.023728,2.905920,3.476785,2.905933,3.548833,301.291496,300.000000,None,8,105517,16623
2.414704,2.414704,2.414704,39.304661,39.304661,41.978842,60.000000,60.000000,0.025117,3.658094,4.161896,3.658106,4.190385,301.693280,300.000000,None,8,96223,16712
3.271880,3.271934,3.271934,41.217176,41.217176,44.158926,70.000000,70.000000,0.024945,3.806738,4.750794,3.806753,4.793198,301.712123,300.000000,None,8,63763,15737
2.471708,2.471708,2.471708,39.780715,39.780715,43.011083,68.000000,68.000000,0.024194,2.823929,3.271670,2.823938,3.305491,302.234414,300.000000,None,8,112379,18288
1.686262,1.686262,1.686262,39.407353,39.407353,41.545541,68.000000,68.000000,0.017836,3.015972,3.768006,3.015981,3.794865,302.163782,300.000000,None,8,88370,18534
3.653053,3.653053,3.653053,45.249194,45.249194,46.283245,70.000000,70.000000,0.019327,2.432130,3.637465,2.432131,3.683010,301.849798,300.000000,None,8,71748,15858
3.526614,3.526617,3.526617,40.737963,40.737963,44.094932,67.000000,66.000000,0.021896,2.897996,3.707849,2.898010,197.287558,302.292147,300.000000,None,8,113453,17835
4.198597,4.198619,4.198619,46.507894,46.507894,48.940393,66.000000,66.000000,0.024624,2.545832,4.196600,2.545845,4.240732,303.005761,300.000000,None,8,92051,16633
2.611072,2.611075,2.611075,41.040540,41.040540,43.109802,65.000000,65.000000,0.025046,3.978797,4.635609,3.978809,4.674596,301.293217,300.000000,None,8,106165,16256
3.205094,3.205094,3.205094,41.596111,41.596111,45.288414,63.000000,63.000000,0.018263,1.846141,2.241547,1.846152,2.266912,301.396480,300.000000,None,8,76515,17824
2.523179,2.523182,2.523179,40.546476,40.546476,42.176146,70.000000,70.000000,0.017255,2.745187,3.705590,2.745198,3.752657,302.089505,300.000000,None,8,82115,17098
3.380278,3.380278,3.380278,44.660373,44.660373,46.335662,69.000000,69.000000,0.020218,2.639265,3.329733,2.639277,3.380080,302.192951,300.000000,None,8,88879,16169
