lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,4.891112,4.891112,45.042252,45.042252,47.044099,69.000000,69.000000,0.008339,2.337867,2.968689,2.337883,2.994076,305.433740,300.000000,None,64,44368,20005
4.891112,4.891112,4.891112,45.042252,45.042252,47.044503,69.000000,69.000000,0.013189,2.338211,2.967456,2.338214,2.992754,301.991275,300.000000,None,64,44555,20042
4.891112,4.891112,4.891112,45.304732,45.304732,47.107297,69.000000,69.000000,0.009446,2.329072,3.761481,2.329085,3.793965,301.856323,300.000000,None,64,49367,18730
-1125.879305,-1125.879305,-1125.879305,-1079.018202,-1079.018202,-1077.434470,-1062.000000,-1062.000000,0.012219,2.132015,2.748818,2.132025,2.776781,301.919213,300.000000,None,64,44596,19123
4.891112,4.891112,4.891112,45.042252,45.042252,47.044504,69.000000,69.000000,0.016058,2.341071,2.969257,2.341077,2.994720,302.719819,300.000000,None,64,44538,20089
4.890784,4.890784,4.890784,46.681807,46.681807,48.078281,68.000000,68.000000,0.010192,2.835488,3.913117,2.835514,3.951257,301.553228,300.000000,None,64,46907,18502
-1560.053132,-1560.053132,-1560.053132,-1517.628051,-1517.628051,-1515.736185,-1497.000000,-1497.000000,0.009767,2.123913,3.399292,2.123927,3.427559,302.709252,300.000000,None,64,40902,19666
-1126.250902,-1126.250902,-1126.250902,-1080.831917,-1080.831917,-1077.995566,-1061.000000,-1061.000000,0.009754,2.399692,3.003116,2.399706,3.023453,302.319846,300.000000,None,64,39668,19030
-1561.081010,-1561.081010,-1561.081010,-1518.977724,-1518.977724,-1516.391811,-1496.000000,-1496.000000,0.011868,2.228246,3.428126,2.228260,3.478161,302.943141,300.000000,None,64,38290,19408
-1561.081010,-1561.081010,-1561.081010,-1517.547870,-1517.547870,-1515.790706,-1496.000000,-1496.000000,0.012259,1.822377,2.869020,1.822392,2.898036,302.540000,300.000000,None,64,40379,19298
-1561.053132,-1561.053132,-1561.053132,-1518.991715,-1518.991715,-1516.563085,-1499.000000,-1499.000000,0.007547,1.687233,2.251627,1.687249,2.273276,303.183074,300.000000,None,64,42992,20004
-1832.486061,-1832.486061,-1832.486061,-1791.289220,-1791.289220,-1789.623368,-1768.000000,-1768.000000,0.008413,2.463252,3.313136,2.463263,3.336743,302.263397,300.000000,None,64,35981,19479
-1666.053132,-1666.053132,-1666.053132,-1624.552103,-1624.552103,-1622.286443,-1604.000000,-1604.000000,0.011723,1.667999,2.771175,1.668014,2.791937,302.652832,300.000000,None,64,33329,18419
4.891112,4.891112,4.891112,44.723730,44.723730,46.925221,69.000000,69.000000,0.016340,2.343092,2.969851,2.343097,2.996404,302.773919,300.000000,None,64,45498,19082
4.891112,4.891112,4.891112,45.042252,45.042252,47.375909,70.000000,70.000000,0.010037,2.368910,3.027628,2.368922,3.053341,302.265317,300.000000,None,64,51617,19478
4.519515,4.519515,4.519515,44.546713,44.546713,46.993907,69.000000,69.000000,0.009937,1.608478,2.240311,1.608490,2.264693,301.542852,300.000000,None,64,51914,18800
4.891112,4.891112,4.891112,44.905890,44.905890,46.451224,68.000000,68.000000,0.012337,2.441443,3.844607,2.441455,3.892211,302.210409,300.000000,None,64,58857,18282
4.891112,4.891112,4.891112,45.042252,45.042252,47.203611,69.000000,69.000000,0.012009,2.212747,2.842443,2.212762,2.867765,302.414771,300.000000,None,64,54415,19667
-1559.539193,-1559.539193,-1559.539193,-1515.483302,-1515.483302,-1513.434175,-1496.000000,-1496.000000,0.010205,1.553961,2.278099,1.553973,2.298583,301.827413,300.000000,None,64,42606,19734
-1127.250902,-1127.250902,-1127.250902,-1082.581527,-1082.581527,-1080.590363,-1065.000000,-1065.000000,0.010407,2.564565,3.378987,2.564578,3.401089,302.110979,300.000000,None,64,48719,19077
