lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,5.405051,5.405051,45.042252,45.042252,47.012296,69.000000,69.000000,0.876198,3.197865,3.832439,3.197881,3.857638,304.344162,300.000000,New,4,44563,20326
4.295714,4.322519,4.299592,44.321494,44.321494,45.772134,70.000000,70.000000,0.141265,3.290371,3.996321,3.290387,4.038902,303.748180,300.000000,Farkas,4,92303,15881
3.008773,3.008787,3.008774,41.497862,41.497862,43.439530,59.000000,59.000000,0.122285,2.124070,2.744511,2.124074,2.799016,302.468435,300.000000,Farkas,4,130687,15650
3.283963,3.286240,3.283966,41.545760,41.545760,43.291705,68.000000,68.000000,0.133274,5.291893,6.038130,5.291894,6.081023,302.335556,300.000000,Farkas,4,95171,14251
3.608180,3.609881,3.608193,46.441742,46.441742,47.735995,71.000000,71.000000,0.143627,3.499164,4.392480,3.499167,4.431894,304.714178,300.000000,Farkas,4,126059,16494
2.885167,2.907735,2.885167,42.563932,42.563932,43.950475,67.000000,67.000000,0.131454,3.396007,4.338830,3.396020,4.407962,305.007971,300.000000,Farkas,4,98211,14132
2.409039,2.409039,2.409047,37.320263,37.320263,40.289689,54.000000,54.000000,0.127764,2.047761,3.219020,2.047773,3.284792,304.759152,300.000000,Farkas,4,134316,17558
2.109023,2.108990,2.108990,42.214259,42.214259,44.410526,71.000000,70.000000,0.136788,4.024063,4.676785,4.024077,4.732015,304.812415,300.000000,Farkas,4,112008,15338
2.875449,2.875448,2.875449,44.556894,44.556894,47.066822,68.000000,68.000000,0.111034,3.007738,3.564434,3.007746,3.600095,304.185406,300.000000,Farkas,4,142466,16837
2.231056,2.231100,2.231056,37.157744,37.157744,41.030014,68.000000,68.000000,0.118521,3.406651,3.919633,3.406663,4.003398,305.279604,300.000000,Farkas,4,117820,15977
2.414704,2.416839,2.414704,39.691773,39.691773,42.324741,60.000000,60.000000,0.123293,2.793309,3.619704,2.793317,3.676641,302.725148,300.000000,Farkas,4,120319,16734
3.271880,3.316193,3.297404,39.687521,39.687521,42.911866,71.000000,71.000000,0.119744,4.354586,5.025492,4.354599,5.063891,301.814836,300.000000,Farkas,4,68219,15536
2.471708,2.488648,2.471708,39.824194,39.824194,41.636778,68.000000,68.000000,0.118579,3.140822,3.819583,3.140834,3.845626,302.891600,300.000000,Farkas,4,143508,15914
1.686294,1.704371,1.686262,39.442563,39.442563,41.601098,66.000000,66.000000,0.113670,4.209195,4.860006,4.209209,4.890077,302.893746,300.000000,Farkas,4,109923,18221
3.653015,3.700300,3.670369,45.418577,45.418669,47.368075,70.000000,70.000000,0.122198,2.820638,3.397596,2.820654,3.432028,302.384665,300.000000,Farkas,4,100809,16010
3.526614,3.526614,3.526614,41.161337,41.161337,43.663486,65.000000,65.000000,0.130458,3.174628,3.935785,3.174631,3.978825,302.830499,300.000000,Farkas,4,153720,15995
4.198617,4.198616,4.198611,46.645485,46.645485,49.323173,66.000000,66.000000,0.124276,4.189394,4.910818,4.189400,4.972780,305.132615,300.000000,Farkas,4,64724,14835
2.611072,2.611141,2.611072,41.917199,41.917199,43.289002,65.000000,65.000000,0.133164,4.579442,5.279438,4.579460,5.307107,305.128560,300.000000,Farkas,4,106834,15242
3.205094,3.315005,3.205094,41.870908,41.889689,44.972602,62.000000,62.000000,0.122279,1.983688,2.507904,1.983698,2.539583,302.592057,300.000000,Farkas,4,113342,16212
2.523179,2.524272,2.523179,42.363331,42.363331,44.352540,70.000000,70.000000,0.130304,3.096214,4.091900,3.096227,4.124321,303.034862,300.000000,Farkas,4,113464,17001
3.380250,3.422959,3.398694,44.610091,44.610091,45.763845,69.000000,69.000000,0.122274,3.227203,4.305117,3.227216,4.369957,302.540586,300.000000,Farkas,4,129967,15183
