lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,5.748770,5.377173,45.042252,45.042252,47.012296,69.000000,69.000000,7.001761,9.326582,9.961869,9.326594,9.987257,312.089661,300.000000,New Disjunction,8,44511,20297
4.295714,4.324159,4.299592,44.321494,44.321494,45.778344,70.000000,70.000000,0.346167,3.496191,4.206087,3.496207,4.248693,305.975555,300.000000,Farkas,8,92872,15907
3.008773,3.008779,3.008774,41.497862,41.497862,43.435192,59.000000,59.000000,0.338766,2.340576,2.963909,2.340588,3.018222,304.915216,300.000000,Farkas,8,130608,15639
3.283963,3.293210,3.283966,41.545760,41.545760,43.288168,68.000000,68.000000,0.336189,5.502954,6.254882,5.502964,6.297788,305.142060,300.000000,Farkas,8,95003,14236
3.608180,4.480879,3.608655,46.441742,46.441742,47.735995,71.000000,71.000000,0.377648,3.735618,4.631580,3.735624,4.671115,304.955720,300.000000,Farkas,8,126150,16500
2.885167,3.057900,2.885167,42.563932,42.563932,43.912816,67.000000,67.000000,0.328413,3.594957,4.541417,3.594973,4.610558,305.349488,300.000000,Farkas,8,93865,14062
2.409039,2.415610,2.409047,37.320263,37.320263,40.289689,54.000000,54.000000,0.388018,2.309570,3.488873,2.309582,3.554413,303.533051,300.000000,Farkas,8,134681,17653
2.109023,2.110630,2.108990,42.214259,42.214259,44.410526,71.000000,70.000000,0.346259,4.238254,4.895494,4.238268,4.950393,305.086928,300.000000,Farkas,8,112173,15354
2.875449,3.874956,2.875449,44.556894,44.556894,47.066396,68.000000,68.000000,0.360633,3.261666,3.823142,3.261682,3.858906,305.416252,300.000000,Farkas,8,142652,16844
2.231056,2.232719,2.231056,37.157744,37.157744,41.037148,68.000000,68.000000,0.323613,3.614055,4.129504,3.614066,4.212887,305.462946,300.000000,Farkas,8,118063,16007
2.414704,3.377857,2.414704,39.691773,39.691773,42.320149,60.000000,60.000000,0.358952,3.029515,3.862001,3.029526,3.919092,304.951724,300.000000,Farkas,8,120164,16720
3.271880,4.191858,3.313637,39.687521,39.687521,43.127943,71.000000,71.000000,0.353450,4.585961,5.258330,4.585977,5.296902,302.848146,300.000000,Farkas,8,88970,15258
2.471708,2.489468,2.471708,39.824194,39.824194,41.639295,68.000000,68.000000,0.363326,3.388321,4.071256,3.388336,4.097472,303.036495,300.000000,Farkas,8,143841,15932
1.686294,1.709798,1.686262,39.442563,39.442563,41.600575,66.000000,66.000000,0.324654,4.422504,5.077363,4.422520,5.107396,305.119389,300.000000,Farkas,8,109945,18224
3.653015,4.382506,3.670369,45.418577,45.418669,47.369740,70.000000,70.000000,0.307812,3.008888,3.588597,3.008908,3.623133,302.332127,300.000000,Farkas,8,100968,16018
3.526614,3.542888,3.526614,41.161337,41.161337,43.658863,65.000000,65.000000,0.339399,3.387855,4.153690,3.387869,4.196444,304.106130,300.000000,Farkas,8,153753,16001
4.198617,4.198616,4.198611,46.645485,46.645485,49.331060,66.000000,66.000000,0.327679,4.398468,5.121319,4.398481,5.183286,305.427184,300.000000,Farkas,8,64860,14849
2.611072,3.392243,2.611072,41.917199,41.917199,43.850829,65.000000,65.000000,0.376561,4.827252,5.531387,4.827263,5.559180,305.057917,300.000000,Farkas,8,106029,15032
3.205094,3.315006,3.205094,41.870908,41.889689,44.973905,62.000000,62.000000,0.323162,2.188894,2.717303,2.188904,2.749087,302.306815,300.000000,Farkas,8,113519,16224
2.523179,3.522359,2.523179,42.363331,42.363331,44.353011,70.000000,70.000000,0.347031,3.318304,4.316753,3.318321,4.349123,303.243975,300.000000,Farkas,8,113550,17008
3.380250,3.424599,3.398694,44.610091,44.610091,45.760298,69.000000,69.000000,0.323911,3.432545,4.512793,3.432561,4.577692,303.740473,300.000000,Farkas,8,130062,15194
