lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,20.570922,20.570922,25.254803,34.000000,34.000000,34.000000,0.024171,1.444876,1.777968,1.444795,1.783462,2.376268,300.000000,None,64,2021,186
20.570922,20.570922,20.570922,25.254803,34.000000,34.000000,34.000000,0.001783,0.415689,0.746391,0.415703,0.751963,1.332696,300.000000,None,64,1968,180
20.570922,20.570922,20.570922,25.216498,34.000000,34.000000,34.000000,0.001772,0.340202,0.600175,0.340216,0.606903,1.233357,300.000000,None,64,1931,166
20.570922,20.570922,20.570922,25.254803,34.000000,34.000000,34.000000,0.001791,0.340128,0.671011,0.340139,0.676529,1.270709,300.000000,None,64,2016,186
20.570922,20.570922,20.570922,25.201781,34.000000,34.000000,34.000000,0.001769,0.292971,0.613278,0.292983,0.621064,1.175885,300.000000,None,64,1930,170
20.032382,20.032382,20.032382,24.318527,34.000000,34.000000,34.000000,0.001736,0.160977,0.500789,0.160989,0.508393,1.198509,300.000000,None,64,2304,192
20.570922,20.570922,20.570922,25.258041,34.000000,34.000000,34.000000,0.001771,0.284470,0.623678,0.284483,0.630449,1.104911,300.000000,None,64,1824,134
20.570922,20.570922,20.570922,25.361683,34.000000,34.000000,34.000000,0.001772,0.332407,0.678943,0.332420,0.684276,1.226054,300.000000,None,64,1945,150
20.296192,20.296192,20.296192,25.253027,30.000000,30.000000,30.000000,0.001795,0.138919,0.480626,0.138934,0.486549,0.616961,300.000000,None,64,893,20
20.570922,20.570922,20.570922,25.263555,34.000000,34.000000,34.000000,0.001764,0.216747,0.565653,0.216759,0.570688,1.127764,300.000000,None,64,1898,164
20.570922,20.570922,20.570922,24.946275,34.000000,34.000000,34.000000,0.001763,0.190913,0.447989,0.190924,0.455446,1.041630,300.000000,None,64,1840,144
