lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
38893.903641,39041.736508,39039.710779,39039.710779,39369.630731,40560.054142,40407.653521,34.252416,34.696498,34.737831,34.696407,34.748253,335.919194,300.000000,New,64,306076,51050
38893.646254,39041.396030,39039.372982,39039.372982,39373.489921,40559.054142,40004.054142,0.536196,0.987151,1.028391,0.987164,237.267604,302.184389,300.000000,Farkas,64,325832,53103
26510.964113,26534.701310,26510.964113,26510.964113,27105.725538,28595.617817,27638.054162,0.599272,1.708203,1.723313,1.708209,4.291009,302.610796,300.000000,Farkas,64,517877,87011
38894.367464,39042.255607,39040.157159,39040.157159,39368.283251,40561.054142,40442.977930,0.534045,0.977867,1.019200,0.977872,1.029727,302.198034,300.000000,Farkas,64,314643,51199
51686.345182,51687.146350,51686.345182,51686.345182,52023.060261,54756.387825,52771.123829,0.628231,1.335750,1.349369,1.335764,11.574853,302.716941,300.000000,Farkas,64,576775,98102
45253.010849,45265.717095,45253.010849,45253.010849,45632.720310,47337.610470,46438.912253,0.588277,1.388040,1.400519,1.388046,153.190436,302.452907,300.000000,Farkas,64,495399,85993
38893.294567,39041.071207,39039.049263,39039.049263,39377.454413,40559.141700,40004.141700,0.534811,0.982843,1.024180,0.982846,1.034647,302.206407,300.000000,Farkas,64,328170,53185
38893.442891,39041.301516,39039.247663,39039.247663,39371.003357,40560.054142,40442.977930,0.534286,0.977053,1.018398,0.977065,1.028895,302.191971,300.000000,Farkas,64,316496,51131
26511.178608,26534.896663,26511.178608,26511.178608,27105.673083,28593.617817,27638.141720,0.589630,1.718376,1.733419,1.718390,106.770114,302.476574,300.000000,Farkas,64,516510,86781
51687.033613,51687.837826,51687.033613,51687.033613,52023.712306,54752.387825,52771.123829,0.629616,1.327980,1.341625,1.327982,3.521463,302.607757,300.000000,Farkas,64,580425,98036
38893.310241,39041.066060,39039.043803,39039.043803,39378.031732,40559.141700,40004.141700,0.535749,0.983831,1.025166,0.983834,1.035702,302.180079,300.000000,Farkas,64,327942,53213
