lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
183975.539693,186459.009372,185508.311955,186706.270439,188182.000000,188182.000000,188182.000000,15.590707,19.048467,19.980248,19.048383,20.240408,32.794344,300.000000,New,16,10179,400
129298.323964,130154.008312,129298.323964,133846.203048,135303.550000,135313.550000,135303.550000,1.832633,3.812825,4.533550,3.812833,8.323669,9.687582,300.000000,Farkas,16,4498,156
94377.118860,79557.237518,94377.118860,103225.520599,104582.850000,105472.050000,104582.850000,1.973900,3.056638,5.574725,3.056656,6.886665,6.967762,300.000000,Farkas,16,1805,44
108823.523112,108166.071005,108823.523112,113911.077320,117917.016667,117917.016667,117917.016667,2.034201,4.118602,5.251801,4.118607,5.400454,9.337565,300.000000,Farkas,16,4232,250
69979.117849,70464.011697,69979.117849,101503.105992,106760.744444,110131.461111,106760.744444,1.958807,3.181295,3.724224,3.181300,11.639358,17.990667,300.000000,Farkas,16,13584,838
30616.587015,30250.238283,30616.587015,32710.017328,33460.616667,33860.616667,33460.616667,2.411895,2.903664,3.085982,2.903680,3.117437,3.428778,300.000000,Farkas,16,345,10
123904.131806,122688.383906,123904.131806,130054.379741,130155.700000,130155.700000,130155.700000,2.645778,4.930220,5.675748,4.930238,5.727459,6.443440,300.000000,Farkas,16,685,22
55434.139293,42875.398750,55434.139293,56965.267427,57465.266667,57465.266667,57465.266667,2.195054,3.600220,3.879930,3.600237,3.901686,4.091896,300.000000,Farkas,16,83,4
34349.459360,34829.014183,34349.459360,39880.797878,44342.181944,44722.619444,44342.181944,2.668088,3.528308,3.902979,3.528319,3.948816,8.834336,300.000000,Farkas,16,5227,206
110839.403329,112049.081453,110839.403329,117260.254306,119747.850000,119887.093750,119747.850000,1.689790,2.975132,3.527845,2.975136,5.768763,11.163804,300.000000,Farkas,16,7457,266
91388.230982,92744.796409,91388.230982,97117.215773,99168.400000,100336.300000,99168.400000,2.394321,3.582876,3.939827,3.582889,5.102982,5.921799,300.000000,Farkas,16,1492,73
