lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
38893.903641,38962.268924,38956.149375,38956.149375,39358.375006,40560.054142,40005.054142,7.301113,7.741764,7.768004,7.741671,281.178683,308.943364,300.000000,New,16,298789,51751
0.000000,0.000223,0.000222,0.000000,0.000230,0.000230,0.000230,0.692664,0.751578,0.000000,0.751582,0.751577,0.754862,300.000000,Old,16,0,0
0.000000,0.000215,0.000215,0.000000,0.000230,0.000230,0.000230,1.680582,1.750730,0.000000,1.750733,1.750727,1.752531,300.000000,Old,16,0,0
0.000000,0.000216,0.000216,0.000000,0.000230,0.000230,0.000230,1.162831,1.220820,0.000000,1.220830,1.220829,1.222641,300.000000,Old,16,0,0
0.000000,0.000215,0.000215,0.000000,0.000220,0.000220,0.000220,0.954264,0.991364,0.000000,0.991377,0.991377,0.994602,300.000000,Old,16,0,0
0.000000,0.000215,0.000215,0.000000,0.000230,0.000230,0.000230,0.490209,0.553483,0.000000,0.553495,0.553495,0.555299,300.000000,Old,16,0,0
0.000000,0.000215,0.000215,0.000000,0.000230,0.000230,0.000230,1.619099,1.714244,0.000000,1.714256,1.714255,1.716088,300.000000,Old,16,0,0
0.000000,0.000214,0.000214,0.000000,0.000230,0.000230,0.000230,1.479005,1.568330,0.000000,1.568344,1.568343,1.570157,300.000000,Old,16,0,0
0.000000,0.000215,0.000215,0.000000,0.000220,0.000220,0.000220,0.500294,0.522786,0.000000,0.522798,0.522797,0.526038,300.000000,Old,16,0,0
0.000000,0.000216,0.000216,0.000000,0.000230,0.000230,0.000230,2.703630,2.808919,0.000000,2.808934,2.808934,2.810729,300.000000,Old,16,0,0
0.000000,0.000217,0.000217,0.000000,0.000230,0.000230,0.000230,1.728280,1.782291,0.000000,1.782305,1.782305,1.784124,300.000000,Old,16,0,0
