lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
183975.539693,183975.539693,183975.539693,186563.403655,188182.000000,188182.000000,188182.000000,0.035693,3.506172,4.274290,3.506187,4.406411,9.708838,300.000000,None,64,5148,110
171808.333723,171808.333723,171808.333723,174352.001038,176375.500000,176387.600000,176375.500000,0.033920,1.869672,2.779801,1.869683,5.228909,8.703884,300.000000,None,64,4915,198
176002.325324,176002.325324,176002.325324,179431.098190,180556.600000,182386.300000,180556.600000,0.032837,0.624648,3.069802,0.624653,7.326455,8.060211,300.000000,None,64,4590,182
175915.053238,175915.053238,175915.053238,178988.338937,180490.100000,180490.100000,180490.100000,0.033674,1.599023,2.083427,1.599029,2.175929,4.530144,300.000000,None,64,1986,104
183814.902961,183814.902961,183814.902961,187185.201393,188618.300000,188618.300000,188618.300000,0.028820,2.914800,3.482859,2.914815,3.618700,11.936850,300.000000,None,64,7628,262
182126.739103,182126.739103,182126.739103,184317.872887,186457.100000,187055.800000,186457.100000,0.029912,0.852342,1.735429,0.852357,16.035035,42.097744,300.000000,None,64,38738,1704
180485.006909,180485.006909,180485.006909,183793.534722,185327.400000,185327.400000,185327.400000,0.032950,1.948206,3.515028,1.948214,16.097712,23.823498,300.000000,None,64,18898,1040
181545.176035,181545.176035,181545.176035,184244.989957,186942.900000,186942.900000,186942.900000,0.034395,2.315082,3.548469,2.315087,3.701508,13.088050,300.000000,None,64,8549,366
184552.465987,184552.465987,184552.465987,188170.380234,189177.400000,190305.800000,189177.400000,0.036407,0.907054,2.309060,0.907070,5.879781,7.220133,300.000000,None,64,4378,190
183033.606186,183033.606186,183033.606186,185482.542605,186759.100000,186759.100000,186759.100000,0.032107,1.620452,2.856273,1.620469,3.043228,6.219563,300.000000,None,64,2360,68
179034.019243,179034.019243,179034.019243,184146.463930,186839.400000,188737.300000,186839.400000,0.032367,1.147157,3.637173,1.147174,11.145937,37.235115,300.000000,None,64,33610,1192
