lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
38893.903641,38924.292248,38916.483000,38916.483000,39374.727818,40560.054142,40005.054142,1.560995,2.002638,2.026730,2.002645,211.721263,306.614255,300.000000,New,4,347364,60243
38947.624335,38975.943696,38951.088773,38951.088773,39442.176124,41784.621111,40139.476677,0.052849,0.490475,0.518202,0.490479,196.900472,305.821199,300.000000,Farkas,4,336005,60733
39083.006612,39092.989786,39083.006612,39083.006612,39716.523763,41206.000149,40114.054142,0.056475,1.076433,1.089798,1.076443,1.367109,306.754448,300.000000,Farkas,4,551700,92756
6170.790227,6170.790227,6170.790227,6170.790227,7630.899279,8599.632368,7785.779807,0.065620,0.831999,0.853594,0.832004,137.276633,306.174757,300.000000,Farkas,4,503091,80763
0.000000,0.000226,0.000226,0.000000,0.000250,0.000250,0.000250,0.082172,0.216949,0.000000,0.216955,0.216948,0.218770,300.000000,Farkas,4,0,0
6868.643675,6869.711416,6868.643675,6868.643675,7958.667277,8345.264210,8059.666880,0.071382,0.788860,0.800824,0.788874,0.805450,306.727457,300.000000,Farkas,4,565341,100401
26789.154424,26835.036767,26789.154424,26789.154424,27570.066701,28347.054162,28322.977950,0.060543,0.815659,0.828698,0.815662,0.833514,307.394401,300.000000,Farkas,4,564644,97759
39017.862481,39046.341945,39021.358032,39021.358032,39505.264044,40896.750580,40120.912263,0.049180,1.031069,1.050611,1.031074,114.557851,306.533414,300.000000,Farkas,4,395851,67987
31570.030942,31570.100790,31570.030942,31570.030942,32179.559714,33245.977930,32541.610480,0.062337,0.436761,0.448406,0.436767,115.439170,307.156606,300.000000,Farkas,4,571768,102061
38893.866551,38924.261197,38916.363842,38916.363842,39373.592736,40560.054142,40005.054142,0.046433,0.491075,0.515062,0.491086,212.615718,305.759964,300.000000,Farkas,4,342880,59404
38892.949411,38923.346686,38915.542412,38915.542412,39398.044961,40559.141700,40004.141700,0.048838,0.494766,0.519957,0.494771,214.078822,305.721655,300.000000,Farkas,4,349080,61599
