lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,30.168224,29.976654,30.126382,34.000000,34.000000,34.000000,3.539825,3.886579,4.055437,3.886502,4.063029,4.983152,300.000000,New,64,2307,206
20.015650,29.640011,20.015650,24.195321,33.000000,33.000000,33.000000,0.275063,0.386163,0.714900,0.386176,0.720623,1.183094,300.000000,Farkas,64,1647,118
20.307934,29.691589,29.509084,29.675643,34.000000,34.000000,34.000000,0.284580,0.611038,0.956110,0.611051,0.960588,1.866708,300.000000,Farkas,64,2719,216
20.867510,30.265287,30.006846,30.182335,34.000000,34.000000,34.000000,0.277601,0.566359,0.744778,0.566372,0.752535,1.642063,300.000000,Farkas,64,2335,212
20.786773,30.357663,29.976654,30.129328,34.000000,34.000000,34.000000,0.281594,0.637537,0.853208,0.637550,0.858551,1.823551,300.000000,Farkas,64,2695,266
20.877963,30.168224,29.976654,30.116856,31.000000,31.000000,31.000000,0.282515,0.371202,0.384790,0.371215,0.371214,0.385595,300.000000,Farkas,64,31,0
20.077726,30.168224,29.092441,29.331131,31.000000,31.000000,31.000000,0.279102,0.534585,0.820702,0.534598,0.829281,1.123294,300.000000,Farkas,64,1006,52
20.661706,30.148114,29.811043,29.974877,34.000000,34.000000,34.000000,0.279955,0.533311,0.753154,0.533324,0.758661,1.765316,300.000000,Farkas,64,2737,226
21.640111,30.733708,30.145482,30.385001,34.000000,34.000000,34.000000,0.283927,0.464116,0.859092,0.464127,0.869307,1.716827,300.000000,Farkas,64,2687,192
20.570922,30.168224,20.570922,25.254803,33.000000,33.000000,33.000000,0.277284,0.631367,0.962703,0.631383,0.968242,1.449200,300.000000,Farkas,64,1668,124
20.296192,29.783461,28.651756,28.788285,30.000000,30.000000,30.000000,0.278043,0.398220,0.427525,0.398231,0.433631,0.500029,300.000000,Farkas,64,213,12
