lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
8877.000000,8894.285714,8894.285714,9962.000000,11066.409524,17928.000000,14641.000000,2.402400,4.263061,5.005505,4.262973,5.027612,303.835007,300.000000,New,4,199000,19363
8932.928571,8950.214286,8950.214286,10488.000000,11239.693878,100000000000000007629769841091887003294964970946560.000000,14393.000000,0.486582,1.193618,3.153516,3.790098,34.630143,301.889779,300.000000,Old,4,206188,20202
8877.000000,8894.285714,8894.285714,10488.000000,11311.000000,20236.000000,11311.000000,0.497700,1.043466,3.789012,1.043471,3.867682,151.250673,300.000000,Old,4,149264,11898
8877.000000,8894.285714,8894.285714,9962.000000,11221.785714,100000000000000007629769841091887003294964970946560.000000,15446.000000,0.247846,0.520960,0.877716,1.574222,0.000000,301.628945,300.000000,Old,4,232168,23737
8877.000000,8894.285714,8894.285714,9962.000000,11172.071166,17928.000000,14410.000000,0.375415,2.241046,3.300942,2.241051,3.325333,301.813243,300.000000,Old,4,203165,21321
8877.000000,8894.285714,8894.285714,9962.000000,11153.214286,20236.000000,14433.000000,0.549343,1.218584,2.218378,1.218589,2.242648,301.983009,300.000000,Old,4,207921,20720
8877.000000,8894.285714,8894.285714,9962.000000,11172.071166,17928.000000,14410.000000,0.385857,2.251069,3.311877,2.251073,3.336324,301.788179,300.000000,Old,4,203186,21323
8877.000000,8894.285714,8894.285714,9962.000000,11090.428571,18289.000000,14737.000000,0.549666,1.595173,2.614708,1.595176,2.638435,301.853188,300.000000,Old,4,198739,19148
8877.000000,8894.285714,8894.285714,9962.000000,11085.214286,20236.000000,14410.000000,0.412918,1.047263,2.043004,1.047266,15.827875,301.809606,300.000000,Old,4,194092,19695
8877.000000,8894.285714,8894.285714,9962.000000,11146.142857,16265.000000,14532.000000,0.673705,2.669349,3.480553,2.669355,31.087221,302.081269,300.000000,Old,4,213496,21957
8877.000000,8908.071429,8906.117623,10147.993284,11146.999956,100000000000000007629769841091887003294964970946560.000000,14626.000000,0.344143,0.655159,3.086880,3.982056,0.000000,301.769390,300.000000,Old,4,203057,19491
