instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,1209900.000000,1209900.000000,1209900.000000,1231200.000000,1232700.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,1.835247,0.000003,1.836133,1,10692,3600.000000,0,0,0,GUROBI,1
1,None,4,1208400.000000,1208400.000000,1208400.000000,1230700.000000,1232000.000000,1232000.000000,0.000003,1.413036,1.700372,6.363313,669,17914,3600.000000,0,0,0,GUROBI,1
2,None,4,1214562.500000,1214562.500000,1214562.500000,1231700.000000,1232700.000000,1232700.000000,0.000003,1.565703,2.535320,2.730264,158,12210,3600.000000,0,0,0,GUROBI,1
