instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,-59987.196374,-59987.196374,-59987.196374,-52300.663526,-50768.000000,-50768.000000,0.000002,0.201784,1.002846,1.003009,600,4452,300.000000,0,0,0,GUROBI,1
1,None,4,-59986.851789,-59986.851789,-59986.851789,-52255.143655,-50726.000000,-50726.000000,0.000002,0.200620,1.228341,1.228476,622,5590,300.000000,0,0,0,GUROBI,1
2,None,4,-59980.372960,-59980.372960,-59980.372960,-52320.532138,-50811.000000,-50811.000000,0.000002,0.193328,1.420036,1.444148,638,5377,300.000000,0,0,0,GUROBI,1
3,None,4,-59995.302306,-59995.302306,-59995.302306,-52368.308072,-50808.000000,-50808.000000,0.000002,0.195874,1.846962,1.847095,643,4377,300.000000,0,0,0,GUROBI,1
4,None,4,-59985.237871,-59985.237871,-59985.237871,-52265.562566,-50726.000000,-50726.000000,0.000002,0.194425,1.368962,1.369096,643,5909,300.000000,0,0,0,GUROBI,1
5,None,4,-59999.060835,-59999.060835,-59999.060835,-52432.954642,-50897.000000,-50897.000000,0.000002,0.197466,0.332506,0.971121,608,3664,300.000000,0,0,0,GUROBI,1
6,None,4,-59991.377279,-59991.377279,-59991.377279,-52459.763639,-50954.000000,-50954.000000,0.000002,0.198896,1.482579,1.502804,641,5616,300.000000,0,0,0,GUROBI,1
7,None,4,-59992.631014,-59992.631014,-59992.631014,-52212.022050,-50641.000000,-50641.000000,0.000002,0.195163,1.408369,1.421347,648,5272,300.000000,0,0,0,GUROBI,1
8,None,4,-59992.780897,-59992.780897,-59992.780897,-52308.747496,-50773.654299,-50773.000000,0.000002,0.199091,2.052501,2.052633,657,6329,300.000000,0,0,0,GUROBI,1
9,None,4,-59981.461710,-59981.461710,-59981.461710,-52256.702368,-50743.000000,-50743.000000,0.000002,0.195823,2.038472,2.038607,674,6009,300.000000,0,0,0,GUROBI,1
10,None,4,-59997.144466,-59997.144466,-59997.144466,-52235.804911,-50737.172643,-50734.000000,0.000003,0.227369,0.421235,1.444572,652,6068,300.000000,0,0,0,GUROBI,1
