instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,-931.638851,-931.638851,-931.638851,-781.190402,-132.873137,-132.873137,0.000002,1.156003,16.306337,17.023088,1349,91664,300.000000,0,0,0,GUROBI,1
1,None,64,-942.712423,-942.712423,-942.712423,-905.249361,-161.026917,-161.026917,0.000004,0.554228,45.136058,45.744605,5252,288437,300.000000,0,0,0,GUROBI,1
2,None,64,-970.007560,-970.007560,-970.007560,-892.880408,-195.913137,-195.913137,0.000004,0.719654,37.415026,39.334095,4322,216590,300.000000,0,0,0,GUROBI,1
3,None,64,-929.507880,-929.507880,-929.507880,-853.504046,-176.886918,-176.886918,0.000003,0.600862,39.788032,42.394187,3740,247119,300.000000,0,0,0,GUROBI,1
4,None,64,-946.037332,-946.037332,-946.037332,-904.105538,-181.246918,-181.246918,0.000003,1.009083,40.577727,40.863649,4283,223783,300.000000,0,0,0,GUROBI,1
5,None,64,-927.468050,-927.468050,-927.468050,-884.973056,-161.603138,-161.603138,0.000004,0.463336,33.042171,36.160471,4085,225398,300.000000,0,0,0,GUROBI,1
6,None,64,-942.984705,-942.984705,-942.984705,-870.891835,-181.768257,-181.768257,0.000003,0.681970,32.899174,34.337330,3395,201145,300.000000,0,0,0,GUROBI,1
7,None,64,-945.743458,-945.743458,-945.743458,-883.431063,-176.343137,-176.343137,0.000004,0.728303,34.240108,34.915252,3575,194221,300.000000,0,0,0,GUROBI,1
8,None,64,-932.191133,-932.191133,-932.191133,-884.131427,-188.186917,-188.186917,0.000004,0.826635,36.773904,37.061355,3323,225361,300.000000,0,0,0,GUROBI,1
9,None,64,-950.814113,-950.814113,-950.814113,-912.006868,-188.350697,-188.350697,0.000004,0.766250,33.282108,33.646611,3310,184228,300.000000,0,0,0,GUROBI,1
10,None,64,-919.498341,-919.498341,-919.498341,-871.722631,-161.653136,-161.653136,0.000004,0.853289,30.781828,31.486874,3657,195359,300.000000,0,0,0,GUROBI,1
