instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,-79842.423635,-79480.490857,-79480.490857,-70028.868088,-66733.000000,-66729.000000,1.389214,1.547679,11.484300,11.494135,4073,105682,300.000000,4,2,100,GUROBI,1
1,New,4,-79844.759715,-79483.287492,-79483.287492,-70035.766951,-66738.000000,-66736.000000,1.390707,1.546229,15.717362,16.250639,4938,162904,300.000000,4,2,100,GUROBI,1
2,New,4,-79843.170220,-79481.697998,-79481.697998,-70031.510157,-66732.000000,-66732.000000,1.389789,1.544867,11.325547,11.325677,3751,103624,300.000000,4,2,100,GUROBI,1
3,New,4,-79863.911467,-79501.519244,-79501.519244,-70114.158928,-66839.000000,-66836.000000,1.404541,1.563084,6.078543,10.444937,3892,108332,300.000000,4,2,100,GUROBI,1
4,New,4,-79843.627568,-79482.154235,-79482.154235,-69855.050338,-66785.000000,-66780.000000,1.398925,1.638252,27.571299,27.571428,9480,330648,300.000000,4,2,100,GUROBI,1
5,New,4,-79844.790741,-79482.857963,-79482.857963,-70025.542374,-66726.000000,-66726.000000,1.388994,1.547055,7.867810,11.776682,3674,108313,300.000000,4,2,100,GUROBI,1
6,New,4,-79838.489966,-79476.557188,-79476.557188,-69992.349713,-66677.000000,-66677.000000,1.390446,1.541568,5.276437,12.379664,4589,136765,300.000000,4,2,100,GUROBI,1
7,New,4,-79839.068774,-79477.135996,-79477.135996,-69995.286368,-66699.000000,-66694.000000,1.385156,1.541392,16.496918,16.497043,7034,214288,300.000000,4,2,100,GUROBI,1
8,New,4,-79839.325653,-79485.682875,-79485.682875,-70016.351766,-66701.000000,-66701.000000,1.395338,1.549767,7.741831,8.711824,3138,72541,300.000000,4,2,100,GUROBI,1
9,New,4,-79847.636219,-79485.703441,-79485.703441,-70026.389310,-66729.000000,-66726.000000,1.386361,1.537734,8.296232,12.756898,4324,122505,300.000000,4,2,100,GUROBI,1
10,New,4,-79845.958274,-79484.486051,-79484.486051,-70034.883113,-66740.000000,-66735.000000,1.392819,1.551393,8.029336,11.885619,3946,109372,300.000000,4,2,100,GUROBI,1
