instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,28928379.620260,29421385.257225,28928379.620260,29702861.052340,30356781.570149,30356781.570149,93.040328,93.664573,93.851262,93.857554,9,1990,3600.000000,4,10,10,GUROBI,1
1,Farkas,4,28924449.041219,29419111.517295,28924449.041219,29684370.063572,30354563.457173,30354563.457173,0.462182,1.756203,1.928601,1.941331,15,3492,3600.000000,4,10,0,GUROBI,1
2,Farkas,4,28907881.549185,29397105.637694,28907881.549185,29666498.842461,30333376.529804,30333376.529804,0.461632,1.200551,1.457186,1.466290,14,2490,3600.000000,4,10,0,GUROBI,1
3,Farkas,4,28912230.319005,29411585.526062,28912230.319005,29705242.672704,30345627.999025,30345627.999025,0.484197,1.329884,1.552258,1.571447,13,2471,3600.000000,4,10,0,GUROBI,1
4,Farkas,4,28922726.342026,29417821.726377,28922726.342026,29695284.371407,30353229.255934,30353229.255934,0.448332,1.471524,1.572181,1.590306,12,2963,3600.000000,4,10,0,GUROBI,1
5,Farkas,4,28933029.906470,29431823.269086,28933029.906470,29705717.801601,30365475.891516,30365475.891516,0.477334,1.501125,1.683939,1.684232,13,3665,3600.000000,4,10,0,GUROBI,1
6,Farkas,4,28927136.822321,29420351.272679,28927136.822321,29688459.081891,30356760.008156,30356760.008156,0.476731,1.278367,1.498063,1.498358,14,2474,3600.000000,4,10,0,GUROBI,1
7,Farkas,4,28898210.008681,29391879.998989,28898210.008681,29658238.760276,30326363.164756,30326363.164756,0.484685,1.483139,1.598454,1.598752,12,3326,3600.000000,4,10,0,GUROBI,1
8,Farkas,4,28913431.604935,29409167.135625,28913431.604935,29673478.356499,30344057.813540,30344057.813540,0.459275,1.045008,1.286015,1.307056,17,2262,3600.000000,4,10,0,GUROBI,1
9,Farkas,4,28915497.644838,29412489.845959,28915497.644838,29676230.254121,30347318.939505,30347318.939505,0.458701,1.491632,1.754308,1.762559,16,3814,3600.000000,4,10,0,GUROBI,1
10,Farkas,4,28930733.249700,29426655.554229,28930733.249700,29704803.045308,30361441.379364,30361441.379364,0.479922,1.613815,1.789235,1.804738,16,3707,3600.000000,4,10,0,GUROBI,1
