instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,16,86570.120867,86570.120867,86570.120867,86675.749758,86679.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.250736,0.000003,0.253433,1,1145,4984.100000,0,0,0,GUROBI,1
1,None,16,86588.019640,86588.019640,86588.019640,86693.480228,86697.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.357726,0.000003,0.373611,1,1196,4984.100000,0,0,0,GUROBI,1
2,None,16,86591.673498,86591.673498,86591.673498,86643.446771,86700.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.260633,0.000003,0.388736,1,1127,4984.100000,0,0,0,GUROBI,1
3,None,16,86582.376705,86582.376705,86582.376705,86635.487075,86691.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000002,0.337568,0.000002,0.422991,1,1200,4984.100000,0,0,0,GUROBI,1
4,None,16,86594.944367,86594.944367,86594.944367,86702.041217,86705.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000002,0.567462,0.000002,0.578466,1,1182,4984.100000,0,0,0,GUROBI,1
5,None,16,86571.257711,86571.257711,86571.257711,86673.502086,86680.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.431442,0.000003,0.464873,1,1310,4984.100000,0,0,0,GUROBI,1
6,None,16,86555.084895,86555.084895,86555.084895,86661.077235,86664.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.226478,0.000003,0.243128,1,1410,4984.100000,0,0,0,GUROBI,1
7,None,16,86549.154381,86549.154381,86549.154381,86654.460111,86658.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000004,0.351765,0.000004,0.354780,1,1197,4984.100000,0,0,0,GUROBI,1
8,None,16,86581.087005,86581.087005,86581.087005,86686.723690,86690.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.511093,0.000003,0.513821,1,1246,4984.100000,0,0,0,GUROBI,1
9,None,16,86590.268655,86590.268655,86590.268655,86696.051430,86700.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.455660,0.000003,0.474983,1,1142,4984.100000,0,0,0,GUROBI,1
10,None,16,86587.244031,86587.244031,86587.244031,86694.030664,86697.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000002,0.446253,0.000002,0.448830,1,1334,4984.100000,0,0,0,GUROBI,1
