instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,25501658.708008,25522185.356741,25517497.175604,25774975.019978,25777295.882553,25779856.371548,3.098591,3.490576,3.641682,3.663928,89,1627,300.000000,4,4,44,GUROBI,1
1,New,4,25501069.452136,25521612.503663,25516652.381454,25775150.940674,25777209.280870,25779780.698248,3.080277,3.492044,3.687581,3.687770,76,1576,300.000000,4,4,44,GUROBI,1
2,New,4,25500708.842490,25521237.195019,25516538.840008,25775454.188299,25777485.101486,25778906.822416,3.028400,3.474169,3.534435,3.534612,16,1156,300.000000,4,4,44,GUROBI,1
3,New,4,25501560.276314,25522086.283669,25517398.704599,25774878.339648,25777200.140668,25779760.667282,2.993816,3.404930,3.481028,3.567332,78,1622,300.000000,4,4,44,GUROBI,1
4,New,4,25497137.461738,25517663.022029,25512995.203119,25771094.686728,25772917.739040,25775354.397267,3.064933,3.471945,3.710959,3.711151,115,1769,300.000000,4,4,44,GUROBI,1
5,New,4,25502013.813349,25522526.241974,25517598.219886,25776584.213497,25777881.694815,25780183.570082,3.084237,3.581848,3.661685,3.663454,27,1237,300.000000,4,4,44,GUROBI,1
6,New,4,25501667.531561,25522194.001462,25517505.957202,25777557.090513,25779649.713277,25779861.533347,3.075390,3.529820,3.567671,3.569834,12,1184,300.000000,4,4,44,GUROBI,1
7,New,4,25501658.262211,25522197.921716,25517504.180334,25775710.506498,25779237.707812,25781710.970876,3.062463,3.464189,3.815023,3.823202,190,2121,300.000000,4,4,44,GUROBI,1
8,New,4,25502466.994621,25522993.301168,25518305.506410,25776847.389918,25778819.066707,25780654.675419,3.071280,3.545029,3.693142,3.693338,64,1415,300.000000,4,4,44,GUROBI,1
9,New,4,25501074.993591,25521584.897349,25516922.185473,25776832.874264,25778324.517125,25779234.342888,2.993148,3.462027,3.520677,3.522864,19,1208,300.000000,4,4,44,GUROBI,1
10,New,4,25500915.892466,25521442.124635,25516754.074102,25776928.644329,25778184.240851,25779263.099813,3.018223,3.510607,3.554821,3.554997,14,1238,300.000000,4,4,44,GUROBI,1
