instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,6766.249840,6767.701213,6767.699244,6768.035368,6840.281558,6840.965642,0.697213,0.739726,1260.230705,3355.052123,21184708,60476748,7200.000000,4,21,21,GUROBI,1
1,New,4,6704.522519,6706.741915,6706.741915,6707.806832,6777.071182,6777.748934,0.542358,0.592501,495.847648,809.615415,4626970,13221443,7200.000000,4,18,18,GUROBI,1
2,New,4,6737.988661,6738.802524,6738.742917,6739.582065,6810.550022,6811.231140,0.587379,0.632764,1378.854082,2742.641719,17156904,48121321,7200.000000,4,19,19,GUROBI,1
3,New,4,6768.425325,6771.347018,6771.347018,6771.992169,6844.281213,6844.965642,0.677205,0.714610,464.413162,3046.686886,18983888,56632124,7200.000000,4,21,21,GUROBI,1
