instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,-21.433796,-21.433765,-21.433780,-21.433102,-21.400407,-21.400407,1.944950,2.128360,2.233408,2.233511,92,1159,3600.000000,4,19,47,GUROBI,1
1,Old,4,-21.561422,-21.561408,-21.561408,-21.561319,-21.524154,-21.508948,0.217090,0.406665,0.490411,0.490516,85,754,3600.000000,4,16,0,GUROBI,1
2,Old,4,-21.433816,-21.433796,-21.433799,-21.433758,-21.420108,-21.420108,0.245443,0.448043,0.480551,0.512759,71,781,3600.000000,4,15,0,GUROBI,1
3,Old,4,-21.494956,-21.484502,-21.494956,-21.476332,-21.281538,-21.281538,0.193707,0.482377,0.514772,0.557367,86,973,3600.000000,4,7,0,GUROBI,1
4,Old,4,-24.444307,-23.925349,-24.139988,-23.202725,-21.335628,-20.810388,0.386252,0.687115,0.725408,0.770056,79,1155,3600.000000,4,13,0,GUROBI,1
5,Old,4,-21.496306,-21.496297,-21.496298,-21.496257,-21.462813,-21.462813,0.272005,0.457546,0.533213,0.533309,72,814,3600.000000,4,22,0,GUROBI,1
6,Old,4,-22.030778,-22.030749,-22.030763,-22.030578,-22.000288,-22.000288,0.207343,0.388710,0.424096,0.462826,84,779,3600.000000,4,19,0,GUROBI,1
7,Old,4,-21.558848,-21.558820,-21.558848,-21.558768,-21.523817,-21.523817,0.193886,0.356709,0.394579,0.394670,40,489,3600.000000,4,4,0,GUROBI,1
8,Old,4,-21.504425,-21.504397,-21.504417,-21.504357,-21.474121,-21.474121,0.220864,0.410720,0.452182,0.452281,49,577,3600.000000,4,12,0,GUROBI,1
9,Old,4,-24.302929,-23.801164,-23.801164,-23.095159,-14.354764,-14.354764,0.339356,0.698378,0.772563,0.994171,167,4146,3600.000000,4,20,0,GUROBI,1
10,Old,4,-21.494073,-21.494036,-21.494054,-21.493978,-21.458744,-21.458468,0.223702,0.406360,0.439899,0.475188,76,700,3600.000000,4,19,0,GUROBI,1
