instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,1288.102161,1288.102161,1288.102161,1382.904746,1744.980423,1745.124182,1.345413,1.818160,964.589018,1079.568259,223492,3883843,26141.500000,4,4,207,GUROBI,1
1,Farkas,4,1330.524677,1330.524677,1330.524677,1438.133199,1679.377630,1679.377630,0.223566,0.676839,156.350961,156.351092,26974,664467,26141.500000,4,4,0,GUROBI,1
2,Farkas,4,1307.576435,1307.576435,1307.576435,1420.974568,1630.110134,1630.110134,0.221948,0.660316,47.853045,47.853176,10276,226139,26141.500000,4,4,0,GUROBI,1
3,Farkas,4,1309.541298,1309.541298,1309.541298,1416.725657,1643.985523,1644.112549,0.224929,0.856545,36.315374,36.315513,6610,164102,26141.500000,4,4,0,GUROBI,1
4,Farkas,4,1316.221484,1316.221484,1316.221484,1420.688039,1804.031856,1804.107426,0.231191,0.705095,203.383286,203.383471,30697,739415,26141.500000,4,4,0,GUROBI,1
5,Farkas,4,1308.614273,1308.614273,1308.614273,1422.164422,1614.173522,1614.173522,0.224623,0.655853,55.639779,55.639917,11422,246443,26141.500000,4,4,0,GUROBI,1
6,Farkas,4,1305.161380,1305.161380,1305.161380,1415.964689,1705.296436,1705.434695,0.234400,0.784940,102.566178,102.566309,17643,445463,26141.500000,4,4,0,GUROBI,1
7,Farkas,4,1317.326317,1317.326317,1317.326317,1415.721405,1748.185631,1748.185631,0.223040,0.658136,163.678587,199.203060,34468,737077,26141.500000,4,4,0,GUROBI,1
8,Farkas,4,1291.620546,1291.620546,1291.620546,1394.809503,1667.451719,1667.451719,0.222804,0.732099,250.231499,250.231687,37402,869474,26141.500000,4,4,0,GUROBI,1
9,Farkas,4,1319.877801,1319.877801,1319.877801,1425.901809,1760.976138,1760.976138,0.236040,0.650288,151.726762,151.726914,24223,532009,26141.500000,4,4,0,GUROBI,1
10,Farkas,4,1339.323429,1339.323429,1339.323429,1455.367121,1699.267815,1699.267815,0.236319,0.817108,79.485142,79.485275,18360,410659,26141.500000,4,4,0,GUROBI,1
