instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,6268.760739,6268.760739,6268.760739,8688.621565,8691.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.177955,0.000003,0.180268,3,307,300.000000,0,0,0,GUROBI,1
1,None,64,1286.772708,1286.772708,1286.772708,3423.869559,3503.000000,3503.000000,0.000003,0.146067,0.426420,0.437298,363,1564,300.000000,0,0,0,GUROBI,1
2,None,64,3392.603288,3392.603288,3392.603288,4672.717569,4783.000000,4783.000000,0.000003,0.209036,0.729283,0.729675,348,1681,300.000000,0,0,0,GUROBI,1
3,None,64,3483.330141,3483.330141,3483.330141,4751.138088,4834.000000,4834.000000,0.000002,0.236896,0.324275,0.329156,87,673,300.000000,0,0,0,GUROBI,1
4,None,64,1625.927278,1625.927278,1625.927278,3426.775911,3489.000000,3489.000000,0.000003,0.244944,0.682699,0.704921,375,1971,300.000000,0,0,0,GUROBI,1
5,None,64,2788.854792,2788.854792,2788.854792,4277.244813,4340.000000,4340.000000,0.000003,0.146120,0.219844,0.220705,31,399,300.000000,0,0,0,GUROBI,1
6,None,64,2150.580364,2150.580364,2150.580364,3831.384376,3840.000000,3840.000000,0.000003,0.325284,0.482319,0.483238,69,421,300.000000,0,0,0,GUROBI,1
7,None,64,3297.533704,3297.533704,3297.533704,6807.750000,6816.000000,6816.000000,0.000002,0.299239,0.322701,0.322797,7,341,300.000000,0,0,0,GUROBI,1
8,None,64,6095.590736,6095.590736,6095.590736,8391.028169,8393.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000002,0.107500,0.000002,0.108190,1,241,300.000000,0,0,0,GUROBI,1
9,None,64,1557.047970,1557.047970,1557.047970,3977.000000,4002.000000,4002.000000,0.000002,0.169120,0.296546,0.296655,90,537,300.000000,0,0,0,GUROBI,1
10,None,64,1400.476909,1400.476909,1400.476909,2776.164916,2824.000000,2824.000000,0.000003,0.597185,0.777507,0.900724,358,2197,300.000000,0,0,0,GUROBI,1
