instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,21240.526171,21240.526171,21240.526171,21396.466079,21477.000000,21477.000000,0.000002,0.335303,0.375685,0.375809,12,901,300.000000,0,0,0,GUROBI,1
1,None,64,20082.968703,20082.968703,20082.968703,20366.492207,21040.000000,21042.000000,0.000008,0.495422,7.768301,7.779512,1168,48162,300.000000,0,0,0,GUROBI,1
2,None,64,20338.452096,20338.452096,20338.452096,21118.952987,21570.000000,21570.000000,0.000002,0.529246,3.020291,3.492606,471,41703,300.000000,0,0,0,GUROBI,1
3,None,64,18920.322513,18920.322513,18920.322513,19924.093421,20591.000000,20593.000000,0.000003,0.818242,8.521285,8.639407,1969,61681,300.000000,0,0,0,GUROBI,1
4,None,64,19917.068638,19917.068638,19917.068638,20928.224358,21546.000000,21548.000000,0.000003,0.769295,5.986430,6.848279,1275,97373,300.000000,0,0,0,GUROBI,1
5,None,64,20247.129497,20247.129497,20247.129497,20737.682370,21351.000000,21353.000000,0.000002,0.427178,13.175474,13.520920,2943,140001,300.000000,0,0,0,GUROBI,1
6,None,64,17083.000000,17083.000000,17083.000000,17083.000000,17083.000000,17083.000000,0.000002,0.106028,0.352748,0.354589,511,903,300.000000,0,0,0,GUROBI,1
7,None,64,17083.000000,17083.000000,17083.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,17083.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000002,0.020313,0.000002,0.020313,0,0,300.000000,0,0,0,GUROBI,1
