instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,236.644257,236.644257,236.644257,306.596752,513.570821,513.570821,0.000004,1.402778,32.737515,32.737829,3616,166734,3600.000000,0,0,0,GUROBI,1
1,None,4,249.622053,249.622053,249.622053,397.678389,593.719773,593.719773,0.000003,1.872073,20.428211,20.428368,2007,94336,3600.000000,0,0,0,GUROBI,1
2,None,4,239.163085,239.163085,239.163085,592.324587,725.633769,725.633769,0.000003,1.102357,3.142705,3.142838,685,18105,3600.000000,0,0,0,GUROBI,1
3,None,4,266.371294,266.371294,266.371294,646.327537,715.027547,715.027547,0.000003,0.969319,1.829327,1.829530,169,7280,3600.000000,0,0,0,GUROBI,1
4,None,4,226.437258,226.437258,226.437258,453.639565,605.595312,605.604474,0.000003,0.998280,20.679180,20.679469,2239,88998,3600.000000,0,0,0,GUROBI,1
5,None,4,265.575510,265.575510,265.575510,665.168076,769.923931,769.923931,0.000004,1.555900,2.593879,2.594029,344,9546,3600.000000,0,0,0,GUROBI,1
