instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,28694.000000,54345.666667,48194.000000,463509.078470,764697.711706,764772.000000,0.435673,0.848626,261.503623,261.503848,52617,2104860,300.000000,4,2,128,GUROBI,1
1,Farkas,4,27699.450000,53531.016667,47259.950000,502798.070656,764586.720335,764655.000000,0.041001,0.351871,244.016882,244.017085,49898,2137597,300.000000,4,2,0,GUROBI,1
2,Farkas,4,28702.200000,54309.683333,48142.200000,474219.572469,764988.757168,765020.000000,0.037921,0.389486,144.778053,144.799325,33449,1319046,300.000000,4,2,0,GUROBI,1
3,Farkas,4,28301.683333,53924.866667,47771.683333,466577.903961,764725.639378,764799.000000,0.039384,0.417505,201.849189,201.849406,43493,1765115,300.000000,4,2,0,GUROBI,1
4,Farkas,4,28542.383333,54222.766667,48072.383333,474307.241873,764652.220337,764728.000000,0.037594,0.419273,265.660957,265.673398,53378,2346610,300.000000,4,2,0,GUROBI,1
5,Farkas,4,27931.100000,53578.850000,47431.100000,489807.510349,764476.011614,764540.000000,0.038582,0.344857,229.766424,229.766566,45530,1937490,300.000000,4,2,0,GUROBI,1
6,Farkas,4,28405.400000,54032.700000,47905.400000,453514.252823,764563.666667,765775.000000,0.038349,0.363307,239.325995,239.326140,51008,2046828,300.000000,4,2,0,GUROBI,1
7,Farkas,4,28525.166667,54228.816667,48025.166667,466382.142042,743319.495058,774287.000000,0.040726,0.420671,300.000865,300.000993,61826,2571897,300.000000,4,2,0,GUROBI,1
8,Farkas,4,28030.300000,53653.300000,47500.300000,467620.600739,764395.929370,764456.000000,0.040038,0.355957,276.310527,276.310729,58111,2550687,300.000000,4,2,0,GUROBI,1
9,Farkas,4,28512.250000,54082.383333,48012.250000,455632.432246,764545.119745,764608.000000,0.040440,0.334964,214.914700,217.193944,49753,1849559,300.000000,4,2,0,GUROBI,1
10,Farkas,4,28515.000000,54167.000000,48015.000000,451966.934006,764714.320118,764784.000000,0.037450,0.367526,294.361382,294.361595,59161,2500292,300.000000,4,2,0,GUROBI,1
