instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,2277.076833,2283.049670,2277.076833,2330.678007,2342.315488,2342.315488,3531.184904,3536.153542,3536.840172,3538.383738,214,4795,3600.000000,374,45,45,GUROBI,1
