instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,3157.377442,3180.305873,3180.305873,3467.173472,3663.652295,3664.000000,2.614635,3.029173,53.562352,53.562467,12577,415176,300.000000,4,13,17,GUROBI,1
1,New,4,3155.780855,3179.551470,3179.551470,3477.340315,3663.651058,3664.000000,3.465042,3.914369,51.424439,51.424695,12163,374381,300.000000,4,18,18,GUROBI,1
2,New,4,3157.377442,3180.305873,3177.199333,3470.793064,3663.640243,3664.000000,2.716639,3.081215,76.727214,76.727326,17745,531494,300.000000,4,14,17,GUROBI,1
3,New,4,3162.655220,3180.305873,3180.161396,3474.530116,3663.952882,3664.000000,3.264411,3.693944,61.703835,73.267893,14096,445761,300.000000,4,17,17,GUROBI,1
4,New,4,3157.377442,3180.305873,3180.305873,3459.480985,3663.686850,3664.000000,2.621058,2.976410,30.882963,37.678553,10800,335680,300.000000,4,13,17,GUROBI,1
5,New,4,3162.839550,3196.856580,3196.399499,3471.449229,3663.671304,3664.000000,3.468642,3.790805,41.747726,44.606254,11356,347262,300.000000,4,18,18,GUROBI,1
6,New,4,3157.377442,3180.305873,3180.305873,3467.173472,3663.652295,3664.000000,2.583889,2.988814,53.726865,53.727027,12577,415176,300.000000,4,13,17,GUROBI,1
7,New,4,3157.377442,3180.305873,3176.525938,3464.204132,3663.652234,3664.000000,2.714348,3.049587,79.878375,82.315434,17280,563365,300.000000,4,13,17,GUROBI,1
8,New,4,3157.377442,3203.994056,3187.158429,3489.999364,3682.632996,3683.000000,3.364615,3.707990,50.747743,54.325295,14888,426829,300.000000,4,17,17,GUROBI,1
9,New,4,3157.377442,3180.305873,3176.595928,3468.549157,3663.652953,3664.000000,2.779677,3.211269,87.874038,91.960669,19909,611803,300.000000,4,14,17,GUROBI,1
10,New,4,3157.377442,3180.305873,3176.769688,3471.214184,3674.645038,3675.000000,2.596817,2.992317,54.904190,58.935731,15604,481045,300.000000,4,13,17,GUROBI,1
