instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,8951799.928130,8964178.859559,8963113.293576,8963510.650639,8965575.722790,8966406.491920,3.247795,3.266207,3.414535,3.468551,1341,2290,3600.000000,79,10,10,GUROBI,1
1,Farkas,64,9621868.902415,9621868.902415,9621868.902415,9630312.413220,9630312.413220,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.360387,0.368943,0.360387,0.370017,1,8,3600.000000,79,10,0,GUROBI,1
2,Farkas,64,8602125.380351,8602125.380351,8602125.380351,8632242.057572,8632339.345350,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.361313,0.375500,0.361313,0.375875,1,25,3600.000000,79,10,0,GUROBI,1
3,Farkas,64,9594926.618237,9594926.618237,9594926.618237,9625615.183038,9625896.949125,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.336913,0.351155,0.336913,0.351290,1,21,3600.000000,79,10,0,GUROBI,1
4,Farkas,64,9316408.142905,9316420.837261,9316408.142905,9341758.852419,9342294.928910,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.308571,0.321543,0.308571,0.321808,1,27,3600.000000,79,10,0,GUROBI,1
