instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,12.030303,13.454545,13.007576,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,32.133296,32.159674,32.133296,32.165506,1,513,300.000000,68,9,33,GUROBI,1
1,Old,64,11.561497,12.985740,12.371833,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,10.874070,10.900743,10.874070,10.911524,1,501,300.000000,68,30,0,GUROBI,1
2,Old,64,11.886364,13.440341,13.230613,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,9.884865,9.907339,9.884865,9.915447,1,456,300.000000,68,18,0,GUROBI,1
3,Old,64,11.950423,13.118650,12.785066,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,8.944322,8.970461,8.944322,8.981815,1,543,300.000000,68,30,0,GUROBI,1
4,Old,64,11.836453,12.916722,12.620797,30.000000,30.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,6.995780,7.018523,6.995780,7.028182,1,450,300.000000,68,29,0,GUROBI,1
5,Old,64,11.943494,13.016488,12.659876,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,10.651029,10.677465,10.651029,10.688761,1,595,300.000000,68,30,0,GUROBI,1
6,Old,64,11.580492,13.051081,12.331235,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,10.432374,10.457836,10.432374,10.468064,1,573,300.000000,68,21,0,GUROBI,1
7,Old,64,11.605169,13.125668,12.641434,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,11.264279,11.289473,11.264279,11.300938,1,595,300.000000,68,25,0,GUROBI,1
8,Old,64,12.019311,13.118538,12.765039,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,10.192676,10.215698,10.192676,10.226656,1,563,300.000000,68,27,0,GUROBI,1
9,Old,64,11.572415,12.516860,12.130162,28.000000,28.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,16.482026,16.507460,16.482026,16.532866,1,569,300.000000,68,31,0,GUROBI,1
10,Old,64,11.865642,13.239305,12.654527,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,10.406968,10.429781,10.406968,10.441954,1,590,300.000000,68,29,0,GUROBI,1
