instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,2748.345238,3115.845238,2920.845238,7075.207601,7350.000000,7350.000000,0.360061,0.509046,1.210897,1.533661,910,13080,300.000000,4,3,52,GUROBI,1
1,New,4,2736.941667,7928.940476,3135.275000,9693.770987,9755.000000,9755.000000,0.583178,0.632508,0.658797,0.659131,51,450,300.000000,24,2,58,GUROBI,1
2,New,4,2742.264286,5346.201190,2881.064286,7867.870880,8039.320655,8040.000000,0.500588,0.615217,0.687514,0.697527,112,1447,300.000000,14,3,56,GUROBI,1
3,New,4,2757.041667,4272.839286,3217.208333,7632.861034,7847.000000,7847.000000,0.281281,0.414405,1.820454,1.872416,669,9005,300.000000,9,1,56,GUROBI,1
4,New,4,2771.564286,7169.603571,3107.897619,8880.390245,8972.112925,8973.000000,0.554327,0.609236,0.623581,0.634195,36,493,300.000000,22,2,55,GUROBI,1
5,New,4,2718.628571,5890.015476,2966.711905,8438.318673,8561.248499,8562.000000,0.480486,0.558639,0.713967,0.745075,283,2611,300.000000,18,2,56,GUROBI,1
6,New,4,2754.129762,6442.355952,3074.379762,8700.005892,8948.000000,8948.000000,0.724085,0.786164,0.817721,0.937692,282,2065,300.000000,19,4,55,GUROBI,1
7,New,4,2745.075000,5214.972619,3358.944048,8092.582114,8306.000000,8306.000000,0.412504,0.524339,0.750923,0.773146,307,3880,300.000000,12,2,54,GUROBI,1
8,New,4,2734.378571,6823.458333,2974.878571,8837.649341,9010.000000,9010.000000,0.626735,0.696362,0.719731,0.727709,58,660,300.000000,21,3,56,GUROBI,1
9,New,4,2765.327381,6156.529762,3110.166667,8557.315587,8690.648919,8691.000000,0.480298,0.591093,0.660556,0.700190,145,1718,300.000000,17,2,58,GUROBI,1
10,New,4,2772.892857,4793.047619,3099.892857,7650.079586,7820.000000,7820.000000,0.413533,0.522695,0.647405,0.857541,387,4906,300.000000,12,2,55,GUROBI,1
